tsr_state_id,tsr_state_name,bsr_state_id,bsr_state_name,mapping_type,confidence,notes,resources
357,STATE_357,357,STATE_357,split,1.000,split; province_overlap=7; tsr_overlap_rank=1/8; bsr_source_count=1,	resources={ 		steel=12 # was: 20.000 	}
357,STATE_357,836,STATE_836,split,1.000,split; province_overlap=6; tsr_overlap_rank=2/8; bsr_source_count=1,	resources={ 		steel=12 # was: 20.000 	}
357,STATE_357,835,STATE_835,split,1.000,split; province_overlap=5; tsr_overlap_rank=3/8; bsr_source_count=1,	resources={ 		steel=12 # was: 20.000 	}
357,STATE_357,837,STATE_837,split,1.000,split; province_overlap=4; tsr_overlap_rank=4/8; bsr_source_count=1,	resources={ 		steel=12 # was: 20.000 	}
357,STATE_357,839,STATE_839,split,0.800,split; province_overlap=4; tsr_overlap_rank=5/8; bsr_source_count=1,	resources={ 		steel=12 # was: 20.000 	}
357,STATE_357,838,STATE_838,split,1.000,split; province_overlap=3; tsr_overlap_rank=6/8; bsr_source_count=1,	resources={ 		steel=12 # was: 20.000 	}
357,STATE_357,1648,STATE_1648,split,0.500,split; province_overlap=1; tsr_overlap_rank=7/8; bsr_source_count=1,	resources={ 		steel=12 # was: 20.000 	}
357,STATE_357,840,STATE_840,split,1.000,split; province_overlap=1; tsr_overlap_rank=8/8; bsr_source_count=1,	resources={ 		steel=12 # was: 20.000 	}
358,STATE_358,358,STATE_358,split,1.000,split; province_overlap=17; tsr_overlap_rank=1/3; bsr_source_count=1,	resources={ 		steel=13 # was: 24.000 	}
358,STATE_358,1684,STATE_1684,split,1.000,split; province_overlap=14; tsr_overlap_rank=2/3; bsr_source_count=1,	resources={ 		steel=13 # was: 24.000 	}
358,STATE_358,1175,STATE_1175,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1,	resources={ 		steel=13 # was: 24.000 	}
360,STATE_360,360,STATE_360,split,1.000,split; province_overlap=21; tsr_overlap_rank=1/3; bsr_source_count=1,	 	resources={ 		steel = 44 # was: 80 		coal = 160 # initial distribution = with infra 432 / 1280 total 	}
360,STATE_360,1683,STATE_1683,split,0.917,split; province_overlap=11; tsr_overlap_rank=2/3; bsr_source_count=1,	 	resources={ 		steel = 44 # was: 80 		coal = 160 # initial distribution = with infra 432 / 1280 total 	}
360,STATE_360,1682,STATE_1682,split,1.000,split; province_overlap=3; tsr_overlap_rank=3/3; bsr_source_count=1,	 	resources={ 		steel = 44 # was: 80 		coal = 160 # initial distribution = with infra 432 / 1280 total 	}
362,STATE_362,362,STATE_362,split,1.000,split; province_overlap=17; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources = { 		coal = 11 #initial distribution = with infra 28.8 / 1280 total 	}
362,STATE_362,1456,STATE_1456,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1, 	resources = { 		coal = 11 #initial distribution = with infra 28.8 / 1280 total 	}
367,STATE_367,1497,STATE_1497,split,1.000,split; province_overlap=9; tsr_overlap_rank=1/3; bsr_source_count=1,	 	resources = { 		coal = 8 # initial distribution = with infra 28.8 / 1280 total 	}
367,STATE_367,367,STATE_367,split,1.000,split; province_overlap=5; tsr_overlap_rank=2/3; bsr_source_count=1,	 	resources = { 		coal = 8 # initial distribution = with infra 28.8 / 1280 total 	}
367,STATE_367,1494,STATE_1494,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1,	 	resources = { 		coal = 8 # initial distribution = with infra 28.8 / 1280 total 	}
371,STATE_371,858,STATE_858,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/5; bsr_source_count=1,	 	resources={ 		oil=44 # was: 66 	}
371,STATE_371,371,STATE_371,split,1.000,split; province_overlap=4; tsr_overlap_rank=2/5; bsr_source_count=1,	 	resources={ 		oil=44 # was: 66 	}
371,STATE_371,845,STATE_845,split,1.000,split; province_overlap=2; tsr_overlap_rank=3/5; bsr_source_count=1,	 	resources={ 		oil=44 # was: 66 	}
371,STATE_371,1615,STATE_1615,split,0.400,split; province_overlap=2; tsr_overlap_rank=4/5; bsr_source_count=1,	 	resources={ 		oil=44 # was: 66 	}
371,STATE_371,1618,STATE_1618,split,1.000,split; province_overlap=1; tsr_overlap_rank=5/5; bsr_source_count=1,	 	resources={ 		oil=44 # was: 66 	}
374,STATE_374,374,STATE_374,split,1.000,split; province_overlap=15; tsr_overlap_rank=1/2; bsr_source_count=1,	 	resources={ 		oil=60 # was: 100 		aluminium=20 # was: 32 	}
374,STATE_374,849,STATE_849,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1,	 	resources={ 		oil=60 # was: 100 		aluminium=20 # was: 32 	}
375,STATE_375,852,STATE_852,split,1.000,split; province_overlap=13; tsr_overlap_rank=1/8; bsr_source_count=1,	 	resources={ 		oil=320 # was: 580 		aluminium=50 # was: 96 		coal = 11 # initial distribution = with infra 35.2 / 1280 total 	}
375,STATE_375,375,STATE_375,split,1.000,split; province_overlap=12; tsr_overlap_rank=2/8; bsr_source_count=1,	 	resources={ 		oil=320 # was: 580 		aluminium=50 # was: 96 		coal = 11 # initial distribution = with infra 35.2 / 1280 total 	}
375,STATE_375,1699,STATE_1699,split,1.000,split; province_overlap=7; tsr_overlap_rank=3/8; bsr_source_count=1,	 	resources={ 		oil=320 # was: 580 		aluminium=50 # was: 96 		coal = 11 # initial distribution = with infra 35.2 / 1280 total 	}
375,STATE_375,850,STATE_850,split,0.500,split; province_overlap=4; tsr_overlap_rank=4/8; bsr_source_count=1,	 	resources={ 		oil=320 # was: 580 		aluminium=50 # was: 96 		coal = 11 # initial distribution = with infra 35.2 / 1280 total 	}
375,STATE_375,851,STATE_851,split,1.000,split; province_overlap=4; tsr_overlap_rank=5/8; bsr_source_count=1,	 	resources={ 		oil=320 # was: 580 		aluminium=50 # was: 96 		coal = 11 # initial distribution = with infra 35.2 / 1280 total 	}
375,STATE_375,1616,STATE_1616,split,0.750,split; province_overlap=3; tsr_overlap_rank=6/8; bsr_source_count=1,	 	resources={ 		oil=320 # was: 580 		aluminium=50 # was: 96 		coal = 11 # initial distribution = with infra 35.2 / 1280 total 	}
375,STATE_375,1698,STATE_1698,split,1.000,split; province_overlap=3; tsr_overlap_rank=7/8; bsr_source_count=1,	 	resources={ 		oil=320 # was: 580 		aluminium=50 # was: 96 		coal = 11 # initial distribution = with infra 35.2 / 1280 total 	}
375,STATE_375,1697,STATE_1697,split,1.000,split; province_overlap=3; tsr_overlap_rank=8/8; bsr_source_count=1,	 	resources={ 		oil=320 # was: 580 		aluminium=50 # was: 96 		coal = 11 # initial distribution = with infra 35.2 / 1280 total 	}
376,STATE_376,376,STATE_376,split,0.800,split; province_overlap=4; tsr_overlap_rank=1/7; bsr_source_count=1,	 	resources={ 		oil=14 # was: 20 		aluminium=30 # was: 52 		coal = 5 # initial distribution = with infra 8.4 / 1280 total 	}
376,STATE_376,1200,STATE_1200,split,0.600,split; province_overlap=3; tsr_overlap_rank=2/7; bsr_source_count=1,	 	resources={ 		oil=14 # was: 20 		aluminium=30 # was: 52 		coal = 5 # initial distribution = with infra 8.4 / 1280 total 	}
376,STATE_376,1623,STATE_1623,split,1.000,split; province_overlap=3; tsr_overlap_rank=3/7; bsr_source_count=1,	 	resources={ 		oil=14 # was: 20 		aluminium=30 # was: 52 		coal = 5 # initial distribution = with infra 8.4 / 1280 total 	}
376,STATE_376,1064,STATE_1064,split,0.667,split; province_overlap=2; tsr_overlap_rank=4/7; bsr_source_count=1,	 	resources={ 		oil=14 # was: 20 		aluminium=30 # was: 52 		coal = 5 # initial distribution = with infra 8.4 / 1280 total 	}
376,STATE_376,1199,STATE_1199,split,1.000,split; province_overlap=1; tsr_overlap_rank=5/7; bsr_source_count=1,	 	resources={ 		oil=14 # was: 20 		aluminium=30 # was: 52 		coal = 5 # initial distribution = with infra 8.4 / 1280 total 	}
376,STATE_376,1567,STATE_1567,split,1.000,split; province_overlap=1; tsr_overlap_rank=6/7; bsr_source_count=1,	 	resources={ 		oil=14 # was: 20 		aluminium=30 # was: 52 		coal = 5 # initial distribution = with infra 8.4 / 1280 total 	}
376,STATE_376,1873,STATE_1873,split,1.000,split; province_overlap=1; tsr_overlap_rank=7/7; bsr_source_count=1,	 	resources={ 		oil=14 # was: 20 		aluminium=30 # was: 52 		coal = 5 # initial distribution = with infra 8.4 / 1280 total 	}
377,STATE_377,377,STATE_377,split,1.000,split; province_overlap=7; tsr_overlap_rank=1/4; bsr_source_count=1,	 	resources={ 		steel=20 # was: 40 		oil=5 # was: 10 		aluminium=8 # was: 16 	}
377,STATE_377,1566,STATE_1566,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/4; bsr_source_count=1,	 	resources={ 		steel=20 # was: 40 		oil=5 # was: 10 		aluminium=8 # was: 16 	}
377,STATE_377,1874,STATE_1874,split,0.667,split; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=1,	 	resources={ 		steel=20 # was: 40 		oil=5 # was: 10 		aluminium=8 # was: 16 	}
377,STATE_377,1195,STATE_1195,split,0.500,split; province_overlap=2; tsr_overlap_rank=4/4; bsr_source_count=1,	 	resources={ 		steel=20 # was: 40 		oil=5 # was: 10 		aluminium=8 # was: 16 	}
378,STATE_378,854,STATE_854,split,1.000,split; province_overlap=21; tsr_overlap_rank=1/13; bsr_source_count=1,	 	resources={ 		oil=180 # was: 350 		aluminium=8 # was: 14 	}
378,STATE_378,378,STATE_378,split,1.000,split; province_overlap=5; tsr_overlap_rank=2/13; bsr_source_count=1,	 	resources={ 		oil=180 # was: 350 		aluminium=8 # was: 14 	}
378,STATE_378,1694,STATE_1694,split,1.000,split; province_overlap=4; tsr_overlap_rank=3/13; bsr_source_count=1,	 	resources={ 		oil=180 # was: 350 		aluminium=8 # was: 14 	}
378,STATE_378,1690,STATE_1690,split,1.000,split; province_overlap=4; tsr_overlap_rank=4/13; bsr_source_count=1,	 	resources={ 		oil=180 # was: 350 		aluminium=8 # was: 14 	}
378,STATE_378,855,STATE_855,split,0.800,split; province_overlap=4; tsr_overlap_rank=5/13; bsr_source_count=1,	 	resources={ 		oil=180 # was: 350 		aluminium=8 # was: 14 	}
378,STATE_378,1691,STATE_1691,split,1.000,split; province_overlap=4; tsr_overlap_rank=6/13; bsr_source_count=1,	 	resources={ 		oil=180 # was: 350 		aluminium=8 # was: 14 	}
378,STATE_378,1695,STATE_1695,split,1.000,split; province_overlap=3; tsr_overlap_rank=7/13; bsr_source_count=1,	 	resources={ 		oil=180 # was: 350 		aluminium=8 # was: 14 	}
378,STATE_378,1692,STATE_1692,split,1.000,split; province_overlap=3; tsr_overlap_rank=8/13; bsr_source_count=1,	 	resources={ 		oil=180 # was: 350 		aluminium=8 # was: 14 	}
378,STATE_378,1693,STATE_1693,split,1.000,split; province_overlap=3; tsr_overlap_rank=9/13; bsr_source_count=1,	 	resources={ 		oil=180 # was: 350 		aluminium=8 # was: 14 	}
378,STATE_378,1689,STATE_1689,split,1.000,split; province_overlap=2; tsr_overlap_rank=10/13; bsr_source_count=1,	 	resources={ 		oil=180 # was: 350 		aluminium=8 # was: 14 	}
378,STATE_378,1696,STATE_1696,split,1.000,split; province_overlap=2; tsr_overlap_rank=11/13; bsr_source_count=1,	 	resources={ 		oil=180 # was: 350 		aluminium=8 # was: 14 	}
378,STATE_378,1518,STATE_1518,split,1.000,split; province_overlap=1; tsr_overlap_rank=12/13; bsr_source_count=1,	 	resources={ 		oil=180 # was: 350 		aluminium=8 # was: 14 	}
378,STATE_378,1517,STATE_1517,split,1.000,split; province_overlap=1; tsr_overlap_rank=13/13; bsr_source_count=1,	 	resources={ 		oil=180 # was: 350 		aluminium=8 # was: 14 	}
379,STATE_379,379,STATE_379,split,1.000,split; province_overlap=9; tsr_overlap_rank=1/3; bsr_source_count=1,	 	resources = { 		steel = 70 # was: 136 		tungsten = 32 # was: 62 		aluminium = 25 # was: 44 	}
379,STATE_379,853,STATE_853,split,1.000,split; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=1,	 	resources = { 		steel = 70 # was: 136 		tungsten = 32 # was: 62 		aluminium = 25 # was: 44 	}
379,STATE_379,1676,STATE_1676,split,0.500,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1,	 	resources = { 		steel = 70 # was: 136 		tungsten = 32 # was: 62 		aluminium = 25 # was: 44 	}
380,STATE_380,380,STATE_380,split,1.000,split; province_overlap=12; tsr_overlap_rank=1/2; bsr_source_count=1,	 	resources={ 		tungsten=76 # was: 106 		coal = 4 #initial distribution = with infra 5.6 / 1280 total 	}
380,STATE_380,1875,STATE_1875,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1,	 	resources={ 		tungsten=76 # was: 106 		coal = 4 #initial distribution = with infra 5.6 / 1280 total 	}
381,STATE_381,1862,STATE_1862,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/6; bsr_source_count=1, 	resources = { 		coal = 7 #initial distributionn = with infra 12.6 / 1280 total 	}
381,STATE_381,381,STATE_381,split,0.667,split; province_overlap=4; tsr_overlap_rank=2/6; bsr_source_count=1, 	resources = { 		coal = 7 #initial distributionn = with infra 12.6 / 1280 total 	}
381,STATE_381,1652,STATE_1652,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/6; bsr_source_count=1, 	resources = { 		coal = 7 #initial distributionn = with infra 12.6 / 1280 total 	}
381,STATE_381,1290,STATE_1290,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/6; bsr_source_count=1, 	resources = { 		coal = 7 #initial distributionn = with infra 12.6 / 1280 total 	}
381,STATE_381,1150,STATE_1150,split,1.000,split; province_overlap=1; tsr_overlap_rank=5/6; bsr_source_count=1, 	resources = { 		coal = 7 #initial distributionn = with infra 12.6 / 1280 total 	}
381,STATE_381,846,STATE_846,split,0.500,split; province_overlap=1; tsr_overlap_rank=6/6; bsr_source_count=1, 	resources = { 		coal = 7 #initial distributionn = with infra 12.6 / 1280 total 	}
382,STATE_382,847,STATE_847,split,1.000,split; province_overlap=8; tsr_overlap_rank=1/4; bsr_source_count=1,	resources={ 		oil=14 # was: 20 		coal = 7 # initial distribution = with infra 14 / 1280 total 	}
382,STATE_382,382,STATE_382,split,1.000,split; province_overlap=5; tsr_overlap_rank=2/4; bsr_source_count=1,	resources={ 		oil=14 # was: 20 		coal = 7 # initial distribution = with infra 14 / 1280 total 	}
382,STATE_382,1632,STATE_1632,split,0.500,split; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=1,	resources={ 		oil=14 # was: 20 		coal = 7 # initial distribution = with infra 14 / 1280 total 	}
382,STATE_382,1065,STATE_1065,split,0.667,split; province_overlap=2; tsr_overlap_rank=4/4; bsr_source_count=1,	resources={ 		oil=14 # was: 20 		coal = 7 # initial distribution = with infra 14 / 1280 total 	}
383,STATE_383,383,STATE_383,split,1.000,split; province_overlap=14; tsr_overlap_rank=1/2; bsr_source_count=1,	resources={ 		oil=30 # was: 42 		coal = 4 #initial distribution = with infra 5.6 / 1280 total 	}
383,STATE_383,848,STATE_848,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1,	resources={ 		oil=30 # was: 42 		coal = 4 #initial distribution = with infra 5.6 / 1280 total 	}
387,STATE_387,387,STATE_387,split,1.000,split; province_overlap=10; tsr_overlap_rank=1/2; bsr_source_count=1,	 	resources={ 		steel=18 # was: 32 		chromium=1 # was: 2 		tungsten=18 # was: 34 	}
387,STATE_387,1641,STATE_1641,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1,	 	resources={ 		steel=18 # was: 32 		chromium=1 # was: 2 		tungsten=18 # was: 34 	}
388,STATE_388,388,STATE_388,split,0.941,split; province_overlap=16; tsr_overlap_rank=1/3; bsr_source_count=1, 	resources = { 		tungsten = 11 # was: 16 		coal = 7 # initial distribution = with infra 12.6 / 1280 total 	}
388,STATE_388,1859,STATE_1859,split,1.000,split; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=1, 	resources = { 		tungsten = 11 # was: 16 		coal = 7 # initial distribution = with infra 12.6 / 1280 total 	}
388,STATE_388,859,STATE_859,split,1.000,split; province_overlap=3; tsr_overlap_rank=3/3; bsr_source_count=1, 	resources = { 		tungsten = 11 # was: 16 		coal = 7 # initial distribution = with infra 12.6 / 1280 total 	}
389,STATE_389,389,STATE_389,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/3; bsr_source_count=1,	resources={ 		steel=17 # was: 24 		oil=7 # was: 10 		coal = 12 # initial distribution = with infra 25.2 / 1280 total 	}
389,STATE_389,1610,STATE_1610,split,0.800,split; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=1,	resources={ 		steel=17 # was: 24 		oil=7 # was: 10 		coal = 12 # initial distribution = with infra 25.2 / 1280 total 	}
389,STATE_389,1863,STATE_1863,split,1.000,split; province_overlap=3; tsr_overlap_rank=3/3; bsr_source_count=1,	resources={ 		steel=17 # was: 24 		oil=7 # was: 10 		coal = 12 # initial distribution = with infra 25.2 / 1280 total 	}
391,STATE_391,391,STATE_391,split,1.000,split; province_overlap=11; tsr_overlap_rank=1/4; bsr_source_count=1, 	resources={ 		steel=110 # was: 208 	}
391,STATE_391,857,STATE_857,split,1.000,split; province_overlap=6; tsr_overlap_rank=2/4; bsr_source_count=1, 	resources={ 		steel=110 # was: 208 	}
391,STATE_391,1608,STATE_1608,split,0.667,split; province_overlap=2; tsr_overlap_rank=3/4; bsr_source_count=1, 	resources={ 		steel=110 # was: 208 	}
391,STATE_391,1889,STATE_1889,split,1.000,split; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=1, 	resources={ 		steel=110 # was: 208 	}
393,STATE_393,393,STATE_393,split,1.000,split; province_overlap=19; tsr_overlap_rank=1/2; bsr_source_count=1,	resources={ 		steel=60 # was: 112.000 		oil=6 # was: 10.000 	}
393,STATE_393,856,STATE_856,split,1.000,split; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=1,	resources={ 		steel=60 # was: 112.000 		oil=6 # was: 10.000 	}
402,STATE_402,402,STATE_402,merge,0.880,split+merge; province_overlap=22; tsr_overlap_rank=1/3; bsr_source_count=2,	resources={ 		chromium=15.000 	}
402,STATE_402,999,STATE_999,split,1.000,split; province_overlap=7; tsr_overlap_rank=2/3; bsr_source_count=1,	resources={ 		chromium=15.000 	}
402,STATE_402,1469,STATE_1469,merge,0.250,split+merge; province_overlap=3; tsr_overlap_rank=3/3; bsr_source_count=2,	resources={ 		chromium=15.000 	}
408,STATE_408,1407,STATE_1407,split,1.000,split; province_overlap=34; tsr_overlap_rank=1/2; bsr_source_count=1,	resources = { 		chromium=20 # was: 28 	}
408,STATE_408,408,STATE_408,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1,	resources = { 		chromium=20 # was: 28 	}
409,STATE_409,409,STATE_409,split,1.000,split; province_overlap=24; tsr_overlap_rank=1/2; bsr_source_count=1,	resources = { 		chromium = 9 # was: 12 	}
409,STATE_409,970,STATE_970,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1,	resources = { 		chromium = 9 # was: 12 	}
411,Isfahan,411,STATE_411,merge,0.833,split+merge; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=2,	resources={ 		oil=12 # was: 14 		chromium=7 		steel=2 	}
411,Isfahan,1394,STATE_1394,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,	resources={ 		oil=12 # was: 14 		chromium=7 		steel=2 	}
412,STATE_412,412,STATE_412,merge,0.900,merge; province_overlap=9; bsr_source_count=3, 	resources = { 		oil = 10 # was: 12 	}
413,STATE_413,413,STATE_413,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1,	resources={ 		oil=28 # was: 42 	}
413,STATE_413,412,STATE_412,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=3,	resources={ 		oil=28 # was: 42 	}
413,STATE_413,1249,STATE_1249,split,0.500,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1,	resources={ 		oil=28 # was: 42 	}
417,Hamadan,417,STATE_417,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=2, 	resources = { 		steel=4 		chromium=5 	}
417,Hamadan,1392,STATE_1392,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2, 	resources = { 		steel=4 		chromium=5 	}
417,Hamadan,1394,STATE_1394,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2, 	resources = { 		steel=4 		chromium=5 	}
419,STATE_419,1086,STATE_1086,split,0.750,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1,	resources = { 	}
419,STATE_419,419,STATE_419,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,	resources = { 	}
422,STATE_422,422,STATE_422,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources={ 		rubber=60 # was: 116 	}
422,STATE_422,1817,STATE_1817,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1, 	resources={ 		rubber=60 # was: 116 	}
425,Mysore,1946,Mysore,split,0.875,split; province_overlap=7; tsr_overlap_rank=1/3; bsr_source_count=1,	 	resources={ 		chromium=10 # was: 20 		steel = 12 	}
425,Mysore,425,Mysore,split,0.600,split; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=1,	 	resources={ 		chromium=10 # was: 20 		steel = 12 	}
425,Mysore,1949,Mysore,split,0.500,split; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=1,	 	resources={ 		chromium=10 # was: 20 		steel = 12 	}
432,STATE_432,432,STATE_432,split,0.833,split; province_overlap=10; tsr_overlap_rank=1/2; bsr_source_count=1,	resources={ 		oil=5.000 		coal = 1 #initial distribution 	}
432,STATE_432,430,STATE_430,merge,0.111,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2,	resources={ 		oil=5.000 		coal = 1 #initial distribution 	}
442,STATE_442,442,STATE_442,merge,1.000,merge; province_overlap=3; bsr_source_count=3,	resources={ 		steel=3 	}
444,STATE_444,444,STATE_444,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1,	resources={ 		oil=3 	}
444,STATE_444,1881,STATE_1881,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1,	resources={ 		oil=3 	}
447,STATE_447,447,STATE_447,split,0.800,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1,	resources={ 		oil=1 # was: 2 		tungsten = 3 #maganese 		steel = 3 #Maganese 		 	}
447,STATE_447,1274,STATE_1274,merge,0.750,split+merge; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=2,	resources={ 		oil=1 # was: 2 		tungsten = 3 #maganese 		steel = 3 #Maganese 		 	}
458,STATE_458,458,STATE_458,split,1.000,split; province_overlap=9; tsr_overlap_rank=1/2; bsr_source_count=1,	resources={ 		steel=31 #was 14 # was: 8 	}
458,STATE_458,1935,STATE_1935,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1,	resources={ 		steel=31 #was 14 # was: 8 	}
459,Algiers,1577,STATE_1577,merge,0.700,split+merge; province_overlap=7; tsr_overlap_rank=1/2; bsr_source_count=2,	 	resources={ 		steel=65 # was:26 was: 36 		coal = 2 #initial distribution 	}
459,Algiers,459,STATE_459,merge,0.333,split+merge; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=2,	 	resources={ 		steel=65 # was:26 was: 36 		coal = 2 #initial distribution 	}
466,STATE_466,1658,STATE_1658,split,0.833,split; province_overlap=5; tsr_overlap_rank=1/3; bsr_source_count=1,	resources = { 		aluminium = 4.000 	}
466,STATE_466,683,STATE_683,merge,0.188,split+merge; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=2,	resources = { 		aluminium = 4.000 	}
466,STATE_466,1687,STATE_1687,merge,0.250,split+merge; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=3,	resources = { 		aluminium = 4.000 	}
468,Saint Lawrence,842,STATE_842,split,1.000,split; province_overlap=11; tsr_overlap_rank=1/2; bsr_source_count=1,	 	resources = { 		aluminium = 3 # was: 4 	}
468,Saint Lawrence,468,STATE_468,split,1.000,split; province_overlap=4; tsr_overlap_rank=2/2; bsr_source_count=1,	 	resources = { 		aluminium = 3 # was: 4 	}
470,STATE_470,470,STATE_470,merge,1.000,merge; province_overlap=17; bsr_source_count=2, 	resources = { 		coal = 5 # initial distribution = with infra 9.6 / 36 total 	}
473,STATE_473,473,STATE_473,merge,0.773,split+merge; province_overlap=17; tsr_overlap_rank=1/3; bsr_source_count=2,	resources={ 		oil=1 # was: 2 		coal=4 # initial distribtuion = with infra 6.4 / 36 total 	}
473,STATE_473,1418,STATE_1418,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=1,	resources={ 		oil=1 # was: 2 		coal=4 # initial distribtuion = with infra 6.4 / 36 total 	}
473,STATE_473,1419,STATE_1419,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=2,	resources={ 		oil=1 # was: 2 		coal=4 # initial distribtuion = with infra 6.4 / 36 total 	}
476,STATE_476,1844,STATE_1844,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources={ 		oil=8 	}
476,STATE_476,476,STATE_476,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1, 	resources={ 		oil=8 	}
478,Jalisco,478,Jalisco,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1,	 	resources={ 		tungsten=8 # was: 10 	}
478,Jalisco,479,STATE_479,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=4,	 	resources={ 		tungsten=8 # was: 10 	}
479,STATE_479,1843,STATE_1843,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources = { 		oil = 9 		#steel=2 moved to Guerrero 	}
479,STATE_479,479,STATE_479,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=4, 	resources = { 		oil = 9 		#steel=2 moved to Guerrero 	}
480,STATE_480,480,STATE_480,split,1.000,split; province_overlap=8; tsr_overlap_rank=1/2; bsr_source_count=1,	 	resources = { 		oil = 8 		coal = 3 # initial distribution = with infra 3.6 / 4 total 		#steel=4 sent to Mexico City 	}
480,STATE_480,479,STATE_479,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=4,	 	resources = { 		oil = 8 		coal = 3 # initial distribution = with infra 3.6 / 4 total 		#steel=4 sent to Mexico City 	}
481,Durango,481,Durango,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/3; bsr_source_count=1,	 	resources = { 		coal = 1 # initial distribution = with infra 1.4 / 4 total - includes Sonora and Chihauha 	}
481,Durango,1848,STATE_1848,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=1,	 	resources = { 		coal = 1 # initial distribution = with infra 1.4 / 4 total - includes Sonora and Chihauha 	}
481,Durango,479,STATE_479,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=4,	 	resources = { 		coal = 1 # initial distribution = with infra 1.4 / 4 total - includes Sonora and Chihauha 	}
485,STATE_485,485,STATE_485,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=1, 	resources={ 		steel=4 #was 2 	}
485,STATE_485,1846,STATE_1846,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1, 	resources={ 		steel=4 #was 2 	}
