tsr_state_id,tsr_state_name,bsr_state_id,bsr_state_name,mapping_type,confidence,notes
911,STATE_911,1166,STATE_1166,manual,1.000,province_overlap=2; close candidate tie
912,STATE_912,551,STATE_551,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=DEN GER; bsr_tags=ENG SUD
912,STATE_912,912,STATE_912,manual,0.550,same numeric id/name but low province_overlap=0; close candidate tie
913,STATE_913,910,STATE_910,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=SWE; bsr_tags=JAP KOR
913,STATE_913,902,STATE_902,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=SWE; bsr_tags=CHI PRC
913,STATE_913,902,STATE_902,manual,1.000,province_overlap=1; close candidate tie
914,STATE_914,897,STATE_897,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=NOR; bsr_tags=FRA GAB
916,STATE_916,1008,STATE_1008,merge,0.529,split+merge; province_overlap=9; tsr_overlap_rank=1/3; bsr_source_count=2
916,STATE_916,1009,STATE_1009,merge,0.333,split+merge; province_overlap=6; tsr_overlap_rank=2/3; bsr_source_count=2
916,STATE_916,1007,STATE_1007,merge,0.222,split+merge; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=2
917,STATE_917,1009,STATE_1009,merge,0.789,split+merge; province_overlap=15; tsr_overlap_rank=1/2; bsr_source_count=2
917,STATE_917,1114,STATE_1114,merge,0.188,split+merge; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=2
918,Västerbotten,38,STATE_38,merge,1.000,merge; province_overlap=34; bsr_source_count=2
919,STATE_919,1657,STATE_1657,merge,1.000,merge; province_overlap=10; bsr_source_count=2
920,STATE_920,1011,STATE_1011,split,1.000,split; province_overlap=11; tsr_overlap_rank=1/4; bsr_source_count=1
920,STATE_920,1012,STATE_1012,merge,0.667,split+merge; province_overlap=6; tsr_overlap_rank=2/4; bsr_source_count=2
920,STATE_920,1638,STATE_1638,merge,0.800,split+merge; province_overlap=4; tsr_overlap_rank=3/4; bsr_source_count=2
920,STATE_920,1637,STATE_1637,merge,0.100,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=4
921,Telemark,1010,STATE_1010,merge,0.600,split+merge; province_overlap=6; tsr_overlap_rank=1/3; bsr_source_count=2
921,Telemark,1012,STATE_1012,merge,0.333,split+merge; province_overlap=3; tsr_overlap_rank=2/3; bsr_source_count=2
921,Telemark,1637,STATE_1637,merge,0.100,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=4
922,STATE_922,1010,STATE_1010,merge,0.556,split+merge; province_overlap=5; tsr_overlap_rank=1/3; bsr_source_count=2
922,STATE_922,142,STATE_142,merge,0.222,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2
922,STATE_922,1637,STATE_1637,merge,0.222,split+merge; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=4
923,STATE_923,143,STATE_143,merge,0.625,split+merge; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=3
923,STATE_923,1013,STATE_1013,merge,0.750,split+merge; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=2
924,STATE_924,1014,STATE_1014,merge,0.778,split+merge; province_overlap=7; tsr_overlap_rank=1/2; bsr_source_count=2
924,STATE_924,144,STATE_144,merge,0.222,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=2
925,STATE_925,144,STATE_144,merge,0.882,split+merge; province_overlap=15; tsr_overlap_rank=1/2; bsr_source_count=2
925,STATE_925,1762,STATE_1762,split,1.000,split; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=1
926,TURKU AND PORI,1626,Varsinais Suomi / Finland Proper,merge,0.750,split+merge; province_overlap=6; tsr_overlap_rank=1/3; bsr_source_count=3
926,TURKU AND PORI,149,Pohjanmaa,merge,0.222,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=3
926,TURKU AND PORI,1631,Vaasa,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
927,HÄME,1627,Savo / Tavastland / Tavastia,merge,0.714,split+merge; province_overlap=10; tsr_overlap_rank=1/4; bsr_source_count=6
927,HÄME,149,Pohjanmaa,merge,0.143,split+merge; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=3
927,HÄME,1626,Varsinais Suomi / Finland Proper,merge,0.125,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=3
927,HÄME,150,Savo,merge,0.071,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=3
928,KYME,1572,STATE_1572,split,1.000,split; province_overlap=6; tsr_overlap_rank=1/3; bsr_source_count=1
928,KYME,1151,STATE_1151,merge,0.125,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=3
928,KYME,1627,Savo / Tavastland / Tavastia,merge,0.125,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=6
929,OULU,1628,Savo / Tavastland / Tavastia,merge,0.818,split+merge; province_overlap=9; tsr_overlap_rank=1/3; bsr_source_count=3
929,OULU,1629,Savo / Tavastland / Tavastia,merge,0.889,split+merge; province_overlap=8; tsr_overlap_rank=2/3; bsr_source_count=2
929,OULU,1630,Savo / Tavastland / Tavastia,merge,0.467,split+merge; province_overlap=7; tsr_overlap_rank=3/3; bsr_source_count=2
930,MIKKELI,1627,Savo / Tavastland / Tavastia,merge,0.455,split+merge; province_overlap=5; tsr_overlap_rank=1/3; bsr_source_count=6
930,MIKKELI,150,Savo,merge,0.364,split+merge; province_overlap=4; tsr_overlap_rank=2/3; bsr_source_count=3
930,MIKKELI,1151,STATE_1151,merge,0.182,split+merge; province_overlap=2; tsr_overlap_rank=3/3; bsr_source_count=3
931,STATE_931,2025,STATE_2025,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
931,STATE_931,2026,STATE_2026,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
934,STATE_934,1228,STATE_1228,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
934,STATE_934,1229,STATE_1229,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
935,STATE_935,1893,STATE_1893,merge,1.000,merge; province_overlap=4; bsr_source_count=2
936,STATE_936,1894,STATE_1894,split,1.000,split; province_overlap=6; tsr_overlap_rank=1/4; bsr_source_count=1
936,STATE_936,1895,STATE_1895,split,1.000,split; province_overlap=4; tsr_overlap_rank=2/4; bsr_source_count=1
936,STATE_936,1896,STATE_1896,split,1.000,split; province_overlap=3; tsr_overlap_rank=3/4; bsr_source_count=1
936,STATE_936,1893,STATE_1893,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2
938,STATE_938,901,STATE_901,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=ENG NGA
938,STATE_938,927,STATE_927,manual,0.167,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=MUS SOV
938,STATE_938,497,STATE_497,split,1.000,split; province_overlap=4; tsr_overlap_rank=1/3; bsr_source_count=1
938,STATE_938,1901,STATE_1901,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2
938,STATE_938,1902,STATE_1902,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=4
940,STATE_940,946,STATE_946,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=ENG IRQ
940,STATE_940,938,STATE_938,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=BOS CRO HRZ YUG
940,STATE_940,1488,STATE_1488,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=SAU
941,STATE_941,946,STATE_946,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=ENG IRQ
941,STATE_941,1154,STATE_1154,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=ENG IRQ JBS
942,STATE_942,973,STATE_973,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=ENG
942,STATE_942,1154,STATE_1154,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=ENG IRQ JBS
942,STATE_942,1890,STATE_1890,manual,1.000,province_overlap=1; close candidate tie
944,STATE_944,503,STATE_503,split,1.000,split; province_overlap=5; tsr_overlap_rank=1/2; bsr_source_count=1
944,STATE_944,1578,STATE_1578,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=2
945,STATE_945,300,STATE_300,merge,1.000,merge; province_overlap=4; bsr_source_count=3
946,STATE_946,300,STATE_300,merge,1.000,merge; province_overlap=5; bsr_source_count=3
947,STATE_947,994,STATE_994,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=PRU; bsr_tags=HUN
948,STATE_948,1109,STATE_1109,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=CHL RAP; bsr_tags=JAP KOR
949,Aysen,1108,STATE_1108,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=CHL; bsr_tags=JAP KOR
949,Aysen,507,Magallanes,merge,0.833,merge; province_overlap=5; bsr_source_count=2
950,STATE_950,1111,STATE_1111,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=CHL; bsr_tags=ETH ITA SOM
950,STATE_950,1576,STATE_1576,merge,0.800,merge; province_overlap=4; bsr_source_count=2
951,STATE_951,860,STATE_860,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=CHL; bsr_tags=CUB USA
951,STATE_951,916,STATE_916,merge,0.500,split+merge; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=2
951,STATE_951,915,STATE_915,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
952,STATE_952,1579,STATE_1579,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=2
952,STATE_952,506,STATE_506,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
953,STATE_953,1703,STATE_1703,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARG WLA; bsr_tags=GER PRE
953,STATE_953,1111,STATE_1111,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARG WLA; bsr_tags=ETH ITA SOM
953,STATE_953,1324,STATE_1324,manual,1.000,province_overlap=1; close candidate tie
954,STATE_954,904,STATE_904,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARG WLA; bsr_tags=JAP KOR
954,STATE_954,512,STATE_512,merge,0.800,merge; province_overlap=4; bsr_source_count=2
955,STATE_955,1108,STATE_1108,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARG WLA; bsr_tags=JAP KOR
955,STATE_955,903,STATE_903,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARG WLA; bsr_tags=JAP KOR
955,STATE_955,828,STATE_828,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARG WLA; bsr_tags=VCT
955,STATE_955,512,STATE_512,merge,0.429,split+merge; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=2
955,STATE_955,1907,STATE_1907,merge,0.143,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
956,STATE_956,1806,STATE_1806,merge,0.833,split+merge; province_overlap=5; tsr_overlap_rank=1/3; bsr_source_count=2
956,STATE_956,509,Chaco Australis,merge,0.143,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2
956,STATE_956,1300,STATE_1300,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
957,STATE_957,1260,STATE_1260,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
957,STATE_957,1574,STATE_1574,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
958,STATE_958,511,Mendoza,merge,0.889,split+merge; province_overlap=8; tsr_overlap_rank=1/2; bsr_source_count=3
958,STATE_958,1806,STATE_1806,merge,0.167,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
959,STATE_959,824,STATE_824,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARG; bsr_tags=ADR
959,STATE_959,831,STATE_831,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=ARG; bsr_tags=ROM
959,STATE_959,1574,STATE_1574,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=2
959,STATE_959,1580,STATE_1580,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
960,STATE_960,508,Tucuman,merge,1.000,merge; province_overlap=4; bsr_source_count=2
961,STATE_961,495,STATE_495,merge,1.000,merge; province_overlap=1; bsr_source_count=5
962,STATE_962,1147,STATE_1147,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=CHE SOV
963,STATE_963,913,STATE_913,split,1.000,split; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=1
963,STATE_963,495,STATE_495,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=5
964,STATE_964,495,STATE_495,merge,0.500,split+merge; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=5
964,STATE_964,912,STATE_912,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1
964,STATE_964,1532,STATE_1532,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
965,STATE_965,495,STATE_495,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=5
965,STATE_965,280,STATE_280,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=3
966,STATE_966,1902,STATE_1902,merge,1.000,merge; province_overlap=1; bsr_source_count=4
967,STATE_967,974,STATE_974,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=ENG
968,STATE_968,1847,STATE_1847,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=HEJ SAU
968,STATE_968,968,STATE_968,manual,0.550,same numeric id/name but low province_overlap=0
969,STATE_969,1173,STATE_1173,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=FRA MRT
969,STATE_969,1498,STATE_1498,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BRA; bsr_tags=HEJ SAU
969,STATE_969,969,STATE_969,manual,0.550,same numeric id/name but low province_overlap=0; close candidate tie
970,STATE_970,871,STATE_871,split,0.667,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
970,STATE_970,1230,STATE_1230,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
971,Northern Dobruja,832,STATE_832,merge,0.750,split+merge; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=2
971,Northern Dobruja,1423,STATE_1423,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
972,STATE_972,888,STATE_888,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
972,STATE_972,886,STATE_886,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
973,STATE_973,809,STATE_809,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
973,STATE_973,1986,STATE_1986,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
974,South Transdanubia,808,STATE_808,merge,0.750,split+merge; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=2
974,South Transdanubia,1985,STATE_1985,split,1.000,split; province_overlap=3; tsr_overlap_rank=2/2; bsr_source_count=1
975,STATE_975,810,STATE_810,split,0.667,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
975,STATE_975,1431,STATE_1431,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
976,STATE_976,1149,STATE_1149,merge,0.857,split+merge; province_overlap=6; tsr_overlap_rank=1/3; bsr_source_count=2
976,STATE_976,1107,STATE_1107,merge,0.500,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2
976,STATE_976,1554,STATE_1554,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
977,Antwerpen,1808,STATE_1808,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1
977,Antwerpen,1807,STATE_1807,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1
977,Antwerpen,6,Flanders,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
978,Baden,28,STATE_28,merge,0.750,split+merge; province_overlap=3; tsr_overlap_rank=1/4; bsr_source_count=2
978,Baden,1965,STATE_1965,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/4; bsr_source_count=1
978,Baden,791,STATE_791,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=3/4; bsr_source_count=2
978,Baden,799,STATE_799,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=4/4; bsr_source_count=2
979,STATE_979,918,STATE_918,merge,1.000,merge; province_overlap=12; bsr_source_count=2
980,STATE_980,1182,STATE_1182,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1
980,STATE_980,1990,STATE_1990,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=1
980,STATE_980,1989,STATE_1989,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
981,Barotseland,1528,STATE_1528,split,1.000,split; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=1
981,Barotseland,1529,STATE_1529,split,1.000,split; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=1
982,STATE_982,423,Madurai,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=5; tsr_tags=DRV RAS; bsr_tags=RAJ
982,STATE_982,982,STATE_982,manual,0.550,same numeric id/name but low province_overlap=0
983,manpower = 1697161,429,STATE_429,manual,0.444,incompatible province overlap rejected for automatic overlay; province_overlap=4; tsr_tags=KOL MRA; bsr_tags=RAJ
983,manpower = 1697161,1948,Mysore,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=KOL MRA; bsr_tags=RAJ
983,manpower = 1697161,1949,Mysore,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=KOL MRA; bsr_tags=RAJ
983,manpower = 1697161,427,STATE_427,manual,0.111,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=KOL MRA; bsr_tags=HYD RAJ
983,manpower = 1697161,983,STATE_983,manual,0.550,same numeric id/name but low province_overlap=0
984,manpower = 30650,436,Jabalpur,manual,0.625,incompatible province overlap rejected for automatic overlay; province_overlap=5; tsr_tags=IND; bsr_tags=RAJ
984,manpower = 30650,426,Orissa,manual,0.375,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=IND; bsr_tags=RAJ
984,manpower = 30650,984,STATE_984,manual,0.550,same numeric id/name but low province_overlap=0
985,manpower = 109808,983,STATE_983,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=IND SKK TIB; bsr_tags=RAJ SKM
985,manpower = 109808,985,STATE_985,manual,0.550,same numeric id/name but low province_overlap=0
986,manpower = 16959758,985,STATE_985,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=4; tsr_tags=IND KHL; bsr_tags=RAJ
986,manpower = 16959758,439,STATE_439,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=IND KHL; bsr_tags=RAJ
986,manpower = 16959758,1343,STATE_1343,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=IND KHL; bsr_tags=PUN RAJ
986,manpower = 16959758,1342,STATE_1342,manual,0.200,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=IND KHL; bsr_tags=RAJ
986,manpower = 16959758,986,STATE_986,manual,0.550,same numeric id/name but low province_overlap=0
987,manpower = 217974,442,STATE_442,merge,1.000,merge; province_overlap=4; bsr_source_count=3
988,STATE_988,1879,STATE_1879,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=1
988,STATE_988,445,STATE_445,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2
988,STATE_988,442,STATE_442,merge,0.250,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=3
989,STATE_989,433,STATE_433,manual,0.667,incompatible province overlap rejected for automatic overlay; province_overlap=4; tsr_tags=IND RJP; bsr_tags=RAJ
989,STATE_989,440,STATE_440,manual,0.333,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=IND RJP; bsr_tags=PAK PUN RAJ
989,STATE_989,989,STATE_989,manual,0.550,same numeric id/name but low province_overlap=0; close candidate tie
990,STATE_990,432,STATE_432,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=BAN MPU; bsr_tags=RAJ
991,STATE_991,437,Indore,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=3; tsr_tags=CIP IND; bsr_tags=RAJ
991,STATE_991,991,STATE_991,manual,0.550,same numeric id/name but low province_overlap=0
992,STATE_992,1200,STATE_1200,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=FSA YEM; bsr_tags=USA
992,STATE_992,992,STATE_992,manual,0.550,same numeric id/name but low province_overlap=0; close candidate tie
993,STATE_993,1041,STATE_1041,merge,1.000,merge; province_overlap=4; bsr_source_count=2
994,STATE_994,1042,STATE_1042,split,1.000,split; province_overlap=11; tsr_overlap_rank=1/2; bsr_source_count=1
994,STATE_994,288,STATE_288,merge,0.312,split+merge; province_overlap=5; tsr_overlap_rank=2/2; bsr_source_count=6
995,STATE_995,288,STATE_288,merge,1.000,merge; province_overlap=6; bsr_source_count=6
996,STATE_996,288,STATE_288,merge,1.000,merge; province_overlap=7; bsr_source_count=6
997,STATE_997,288,STATE_288,merge,1.000,merge; province_overlap=10; bsr_source_count=6
998,STATE_998,1748,STATE_1748,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=2; tsr_tags=BRM; bsr_tags=CHI PRC YUN
998,STATE_998,640,STATE_640,merge,0.714,split+merge; province_overlap=10; tsr_overlap_rank=1/2; bsr_source_count=3
998,STATE_998,1545,STATE_1545,split,1.000,split; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=1
999,STATE_999,1330,STATE_1330,merge,0.800,split+merge; province_overlap=8; tsr_overlap_rank=1/3; bsr_source_count=2
999,STATE_999,1041,STATE_1041,merge,0.333,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2
999,STATE_999,640,STATE_640,merge,0.091,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=3
1000,STATE_1000,419,STATE_419,merge,1.000,merge; province_overlap=5; bsr_source_count=2
1002,STATE_1002,411,STATE_411,merge,1.000,merge; province_overlap=3; bsr_source_count=2
1003,STATE_1003,414,STATE_414,merge,1.000,merge; province_overlap=5; bsr_source_count=3
1004,STATE_1004,1474,STATE_1474,merge,0.667,split+merge; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=2
1004,STATE_1004,416,STATE_416,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
1005,STATE_1005,1818,STATE_1818,merge,0.600,split+merge; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=3
1005,STATE_1005,1821,STATE_1821,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/3; bsr_source_count=2
1005,STATE_1005,1129,STATE_1129,split,1.000,split; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=1
1006,STATE_1006,1822,STATE_1822,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=2
1006,STATE_1006,1821,STATE_1821,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
1007,STATE_1007,1130,STATE_1130,merge,0.600,split+merge; province_overlap=3; tsr_overlap_rank=1/2; bsr_source_count=3
1007,STATE_1007,1818,STATE_1818,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=3
1008,STATE_1008,267,STATE_267,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=1/3; bsr_source_count=2
1008,STATE_1008,1131,STATE_1131,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2
1008,STATE_1008,1822,STATE_1822,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
1009,STATE_1009,415,STATE_415,merge,0.800,split+merge; province_overlap=4; tsr_overlap_rank=1/2; bsr_source_count=2
1009,STATE_1009,1131,STATE_1131,merge,0.200,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
1010,STATE_1010,1208,STATE_1208,manual,0.250,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=IRQ; bsr_tags=SAF
1010,STATE_1010,945,STATE_945,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
1010,STATE_1010,1244,STATE_1244,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/2; bsr_source_count=2
1011,STATE_1011,1217,STATE_1217,manual,0.500,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=IRQ; bsr_tags=SAF TRV
1011,STATE_1011,291,STATE_291,merge,0.600,split+merge; province_overlap=3; tsr_overlap_rank=1/3; bsr_source_count=2
1011,STATE_1011,946,STATE_946,merge,0.400,split+merge; province_overlap=2; tsr_overlap_rank=2/3; bsr_source_count=2
1011,STATE_1011,1247,STATE_1247,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=3/3; bsr_source_count=2
1012,STATE_1012,1880,STATE_1880,split,1.000,split; province_overlap=2; tsr_overlap_rank=1/2; bsr_source_count=1
1012,STATE_1012,1124,STATE_1124,merge,0.333,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
1013,STATE_1013,1191,STATE_1191,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=OMA; bsr_tags=LIT POL SOV
1014,STATE_1014,826,STATE_826,manual,1.000,incompatible province overlap rejected for automatic overlay; province_overlap=1; tsr_tags=BHR; bsr_tags=LIE
1015,STATE_1015,1299,STATE_1299,merge,1.000,merge; province_overlap=2; bsr_source_count=2
1016,STATE_1016,1299,STATE_1299,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=1/2; bsr_source_count=2
1016,STATE_1016,294,STATE_294,merge,0.500,split+merge; province_overlap=1; tsr_overlap_rank=2/2; bsr_source_count=2
1017,STATE_1017,1080,STATE_1080,split,1.000,split; province_overlap=8; tsr_overlap_rank=1/2; bsr_source_count=1
