bsr_state_id,bsr_state_name,current_selected_tsr_state_id,current_selected_tsr_state_name,current_mapping_type,suggested_decision_status,manual_decision,manual_tsr_state_id,reviewer_notes
441,STATE_441,441,STATE_441,same_id_same_area,requires_manual,,,owner/controller/core conflict
448,STATE_448,448,STATE_448,same_id_same_area,requires_manual,,,owner/controller/core conflict
451,STATE_451,451,STATE_451,same_id_same_area,requires_manual,,,owner/controller/core conflict
455,STATE_455,455,STATE_455,same_id_same_area,requires_manual,,,owner/controller/core conflict
461,STATE_461,461,STATE_461,same_id_same_area,requires_manual,,,owner/controller/core conflict
462,STATE_462,462,STATE_462,same_id_same_area,requires_manual,,,owner/controller/core conflict
483,STATE_483,483,STATE_483,same_id_same_area,requires_manual,,,owner/controller/core conflict
484,STATE_484,484,STATE_484,same_id_same_area,requires_manual,,,owner/controller/core conflict
522,STATE_522,522,STATE_522,same_id_same_area,requires_manual,,,owner/controller/core conflict
524,STATE_524,524,STATE_524,same_id_same_area,requires_manual,,,owner/controller/core conflict
536,STATE_536,536,STATE_536,same_id_same_area,requires_manual,,,owner/controller/core conflict
537,STATE_537,537,STATE_537,same_id_same_area,requires_manual,,,owner/controller/core conflict
539,STATE_539,539,STATE_539,same_id_same_area,requires_manual,,,owner/controller/core conflict
543,STATE_543,543,STATE_543,same_id_same_area,requires_manual,,,owner/controller/core conflict
550,STATE_550,550,STATE_550,same_id_same_area,requires_manual,,,owner/controller/core conflict
555,Kuril Islands,555,Kuril Islands,same_id_same_area,requires_manual,,,owner/controller/core conflict
556,Mali (previously French West Africa),556,STATE_556,same_id_same_area,requires_manual,,,owner/controller/core conflict
557,Mauritania,557,Mauritania,same_id_same_area,requires_manual,,,owner/controller/core conflict
564,Ulan Ude,564,Ulan Ude,same_id_same_area,requires_manual,,,owner/controller/core conflict
565,Bodaybo,565,Bodaybo,same_name,requires_manual,,,owner/controller/core conflict
567,STATE_567,567,Bratsk,same_id_same_area,requires_manual,,,owner/controller/core conflict
568,Krasnoyarsk,568,Krasnoyarsk,same_id_same_area,requires_manual,,,owner/controller/core conflict
569,Kemerovo,569,Khakassia,same_id_same_area,requires_manual,,,owner/controller/core conflict
570,Novosibirsk,570,Novosibirsk,same_id_same_area,requires_manual,,,owner/controller/core conflict
571,Omsk,571,Omsk,same_id_same_area,requires_manual,,,owner/controller/core conflict
573,Zlatoust,573,Zlatoust,same_name,requires_manual,,,owner/controller/core conflict
574,STATE_574,574,Yakutsk,same_id_same_area,requires_manual,,,owner/controller/core conflict
575,Kirensk,575,Kirensk,same_id_same_area,requires_manual,,,owner/controller/core conflict
576,Yeniseisk,576,Yeniseisk,same_id_same_area,requires_manual,,,owner/controller/core conflict
577,STATE_577,577,STATE_577,same_id_same_area,requires_manual,,,owner/controller/core conflict
578,Tomsk,578,Tomsk,same_id_same_area,requires_manual,,,owner/controller/core conflict
579,Salekhard,579,Salekhard,same_id_same_area,requires_manual,,,owner/controller/core conflict
580,Tobolsk,580,Tobolsk,same_id_same_area,requires_manual,,,owner/controller/core conflict
582,STATE_582,582,STATE_582,same_id_same_area,requires_manual,,,owner/controller/core conflict
587,STATE_587,587,STATE_587,same_id_same_area,requires_manual,,,owner/controller/core conflict
591,STATE_591,591,STATE_591,same_id_same_area,requires_manual,,,owner/controller/core conflict
595,STATE_595,595,STATE_595,same_id_same_area,requires_manual,,,owner/controller/core conflict
596,STATE_596,596,STATE_596,same_id_same_area,requires_manual,,,owner/controller/core conflict
600,STATE_600,600,STATE_600,same_id_same_area,requires_manual,,,owner/controller/core conflict
602,STATE_602,602,STATE_602,same_id_same_area,requires_manual,,,owner/controller/core conflict
606,STATE_606,606,STATE_606,same_id_same_area,requires_manual,,,owner/controller/core conflict
607,STATE_607,607,STATE_607,same_id_same_area,requires_manual,,,owner/controller/core conflict
609,STATE_609,609,East Hebei,same_id_same_area,requires_manual,,,owner/controller/core conflict
613,STATE_613,613,Shanghai,same_id_same_area,requires_manual,,,owner/controller/core conflict
614,Hebei,614,Hebei,same_id_same_area,requires_manual,,,owner/controller/core conflict
620,STATE_620,620,STATE_620,same_id_same_area,requires_manual,,,owner/controller/core conflict
622,STATE_622,622,STATE_622,same_name,requires_manual,,,owner/controller/core conflict
626,STATE_626,626,STATE_626,same_id_same_area,requires_manual,,,owner/controller/core conflict
633,STATE_633,633,STATE_633,same_id_same_area,requires_manual,,,owner/controller/core conflict
634,STATE_634,634,STATE_634,same_id_same_area,requires_manual,,,owner/controller/core conflict
635,STATE_635,635,STATE_635,same_id_same_area,requires_manual,,,owner/controller/core conflict
636,STATE_636,636,STATE_636,same_id_same_area,requires_manual,,,owner/controller/core conflict
637,STATE_637,637,Kamchatka,same_id_same_area,requires_manual,,,owner/controller/core conflict
639,STATE_639,639,STATE_639,same_id_same_area,requires_manual,,,owner/controller/core conflict
642,STATE_642,642,STATE_642,same_id_same_area,requires_manual,,,owner/controller/core conflict
643,STATE_643,643,STATE_643,same_id_same_area,requires_manual,,,owner/controller/core conflict
646,STATE_646,646,STATE_646,same_id_same_area,requires_manual,,,owner/controller/core conflict
647,STATE_647,647,STATE_647,same_id_same_area,requires_manual,,,owner/controller/core conflict
648,STATE_648,648,STATE_648,same_id_same_area,requires_manual,,,owner/controller/core conflict
650,STATE_650,650,STATE_650,same_id_same_area,requires_manual,,,owner/controller/core conflict
651,Ufa,651,Ufa,same_id_same_area,requires_manual,,,owner/controller/core conflict
652,STATE_652,652,STATE_652,same_id_same_area,requires_manual,,,owner/controller/core conflict
654,Gorno-Altaysk,654,Gorno-Altaysk,same_id_same_area,requires_manual,,,owner/controller/core conflict
655,STATE_655,655,STATE_655,same_id_same_area,requires_manual,,,owner/controller/core conflict
657,Birobidzhan,657,Birobidzhan,same_id_same_area,requires_manual,,,owner/controller/core conflict
658,STATE_658,658,STATE_658,same_id_same_area,requires_manual,,,owner/controller/core conflict
673,STATE_673,673,STATE_673,same_id_same_area,requires_manual,,,owner/controller/core conflict
675,STATE_675,675,STATE_675,same_name,requires_manual,,,owner/controller/core conflict
684,STATE_684,684,STATE_684,same_id_same_area,requires_manual,,,owner/controller/core conflict
694,STATE_694,694,STATE_694,same_id_same_area,requires_manual,,,owner/controller/core conflict
700,STATE_700,700,STATE_700,same_id_same_area,requires_manual,,,owner/controller/core conflict
701,STATE_701,701,STATE_701,same_id_same_area,requires_manual,,,owner/controller/core conflict
702,STATE_702,702,STATE_702,same_id_same_area,requires_manual,,,owner/controller/core conflict
705,STATE_705,705,STATE_705,same_id_same_area,requires_manual,,,owner/controller/core conflict
706,STATE_706,706,STATE_706,same_id_same_area,requires_manual,,,owner/controller/core conflict
708,STATE_708,708,STATE_708,same_id_same_area,requires_manual,,,owner/controller/core conflict
711,STATE_711,711,STATE_711,same_id_same_area,requires_manual,,,owner/controller/core conflict
713,STATE_713,713,STATE_713,same_id_same_area,requires_manual,,,owner/controller/core conflict
720,STATE_720,720,STATE_720,same_id_same_area,requires_manual,,,owner/controller/core conflict
721,STATE_721,721,STATE_721,same_id_same_area,requires_manual,,,owner/controller/core conflict
722,STATE_722,722,PETSAMO,same_id_same_area,requires_manual,,,owner/controller/core conflict
725,STATE_725,725,STATE_725,same_id_same_area,requires_manual,,,owner/controller/core conflict
727,STATE_727,727,STATE_727,same_id_same_area,requires_manual,,,owner/controller/core conflict
728,STATE_728,728,STATE_728,same_id_same_area,requires_manual,,,owner/controller/core conflict
729,STATE_729,729,STATE_729,same_id_same_area,requires_manual,,,owner/controller/core conflict
730,STATE_730,730,STATE_730,same_id_same_area,requires_manual,,,owner/controller/core conflict
733,STATE_733,733,STATE_733,same_id_same_area,requires_manual,,,owner/controller/core conflict
734,STATE_734,734,STATE_734,same_id_same_area,requires_manual,,,owner/controller/core conflict
737,STATE_737,737,STATE_737,same_id_same_area,requires_manual,,,owner/controller/core conflict
743,STATE_743,743,STATE_743,same_id_same_area,requires_manual,,,owner/controller/core conflict
744,STATE_744,744,STATE_744,same_id_same_area,requires_manual,,,owner/controller/core conflict
745,STATE_745,745,STATE_745,same_id_same_area,requires_manual,,,owner/controller/core conflict
746,STATE_746,746,STATE_746,same_id_same_area,requires_manual,,,owner/controller/core conflict
749,STATE_749,749,STATE_749,same_id_same_area,requires_manual,,,owner/controller/core conflict
750,STATE_750,750,STATE_750,same_id_same_area,requires_manual,,,owner/controller/core conflict
751,STATE_751,751,STATE_751,same_name,requires_manual,,,owner/controller/core conflict
762,STATE_762,762,STATE_762,same_id_same_area,requires_manual,,,owner/controller/core conflict
765,STATE_765,765,STATE_765,same_id_same_area,requires_manual,,,owner/controller/core conflict
767,STATE_767,767,North Darfur,same_id_same_area,requires_manual,,,owner/controller/core conflict
775,BET - Borkou-Ennedi-Tibesti region,775,BET - Borkou-Ennedi-Tibesti region,same_id_same_area,requires_manual,,,owner/controller/core conflict
776,Benin/Dahomey,776,Benin/Dahomey,same_id_same_area,requires_manual,,,owner/controller/core conflict
777,STATE_777,777,STATE_777,same_id_same_area,requires_manual,,,owner/controller/core conflict
779,Ivory Coast,779,Ivory Coast,same_id_same_area,requires_manual,,,owner/controller/core conflict
781,STATE_781,781,Niger,same_id_same_area,requires_manual,,,owner/controller/core conflict
782,Tombouctou,782,Tombouctou,same_id_same_area,requires_manual,,,owner/controller/core conflict
783,Sidi Ifni,783,Sidi Ifni,same_id_same_area,requires_manual,,,owner/controller/core conflict
922,STATE_922,285,STATE_285,split,requires_manual,,,resources/buildings/manpower need manual distribution
962,STATE_962,528,North Kyushu,split,requires_manual,,,resources/buildings/manpower need manual distribution
965,STATE_965,531,Kansai,split,requires_manual,,,resources/buildings/manpower need manual distribution
1006,STATE_1006,138,STATE_138,split,requires_manual,,,resources/buildings/manpower need manual distribution
1213,STATE_1213,719,Natal,merge,requires_manual,,,resources/buildings/manpower need manual distribution
792,STATE_792,42,STATE_42,merge,requires_manual,,,resources/buildings/manpower need manual distribution
864,STATE_864,305,STATE_305,split,requires_manual,,,resources/buildings/manpower need manual distribution
951,STATE_951,345,STATE_345,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1007,STATE_1007,141,Svealand,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1189,STATE_1189,105,STATE_105,split,requires_manual,,,resources/buildings/manpower need manual distribution
1396,STATE_1396,113,Leinster,split,requires_manual,,,resources/buildings/manpower need manual distribution
1473,STATE_1473,59,STATE_59,split,requires_manual,,,resources/buildings/manpower need manual distribution
1663,STATE_1663,343,Afyon,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1708,STATE_1708,130,STATE_130,split,requires_manual,,,resources/buildings/manpower need manual distribution
1786,STATE_1786,285,STATE_285,split,requires_manual,,,resources/buildings/manpower need manual distribution
492,STATE_492,492,STATE_492,merge,requires_manual,,,resources/buildings/manpower need manual distribution
790,STATE_790,55,STATE_55,split,requires_manual,,,resources/buildings/manpower need manual distribution
793,STATE_793,64,STATE_64,merge,requires_manual,,,resources/buildings/manpower need manual distribution
833,STATE_833,46,Muntenia,merge,requires_manual,,,resources/buildings/manpower need manual distribution
842,STATE_842,468,Saint Lawrence,split,requires_manual,,,resources/buildings/manpower need manual distribution
964,STATE_964,282,Kanto,split,requires_manual,,,resources/buildings/manpower need manual distribution
1300,STATE_1300,510,STATE_510,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1392,STATE_1392,417,Hamadan,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1394,STATE_1394,411,Isfahan,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1431,STATE_1431,155,North Transdanubia,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1456,STATE_1456,362,STATE_362,split,requires_manual,,,resources/buildings/manpower need manual distribution
1500,STATE_1500,180,STATE_180,split,requires_manual,,,resources/buildings/manpower need manual distribution
1519,STATE_1519,42,STATE_42,split,requires_manual,,,resources/buildings/manpower need manual distribution
1675,STATE_1675,339,STATE_339,split,requires_manual,,,resources/buildings/manpower need manual distribution
1709,STATE_1709,123,STATE_123,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1720,STATE_1720,166,STATE_166,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1801,STATE_1801,21,Bouches-du-Rhône (Formerly Provence before Var split off),merge,requires_manual,,,resources/buildings/manpower need manual distribution
1805,STATE_1805,59,STATE_59,split,requires_manual,,,resources/buildings/manpower need manual distribution
1835,STATE_1835,307,Miranda,split,requires_manual,,,resources/buildings/manpower need manual distribution
1844,STATE_1844,476,STATE_476,split,requires_manual,,,resources/buildings/manpower need manual distribution
1846,STATE_1846,485,STATE_485,split,requires_manual,,,resources/buildings/manpower need manual distribution
1851,STATE_1851,313,STATE_313,split,requires_manual,,,resources/buildings/manpower need manual distribution
1867,STATE_1867,313,STATE_313,split,requires_manual,,,resources/buildings/manpower need manual distribution
1901,STATE_1901,938,STATE_938,merge,requires_manual,,,resources/buildings/manpower need manual distribution
54,STATE_54,54,STATE_54,merge,requires_manual,,,resources/buildings/manpower need manual distribution
55,STATE_55,55,STATE_55,split,requires_manual,,,resources/buildings/manpower need manual distribution
339,STATE_339,339,STATE_339,merge,requires_manual,,,resources/buildings/manpower need manual distribution
343,STATE_343,346,STATE_346,merge,requires_manual,,,resources/buildings/manpower need manual distribution
358,STATE_358,358,STATE_358,split,requires_manual,,,resources/buildings/manpower need manual distribution
360,STATE_360,360,STATE_360,split,requires_manual,,,resources/buildings/manpower need manual distribution
367,STATE_367,367,STATE_367,split,requires_manual,,,resources/buildings/manpower need manual distribution
507,Magallanes,949,Aysen,merge,requires_manual,,,resources/buildings/manpower need manual distribution
510,STATE_510,510,STATE_510,split,requires_manual,,,resources/buildings/manpower need manual distribution
798,STATE_798,52,STATE_52,split,requires_manual,,,resources/buildings/manpower need manual distribution
801,STATE_801,66,STATE_66,split,requires_manual,,,resources/buildings/manpower need manual distribution
802,STATE_802,66,STATE_66,split,requires_manual,,,resources/buildings/manpower need manual distribution
808,STATE_808,974,South Transdanubia,merge,requires_manual,,,resources/buildings/manpower need manual distribution
832,STATE_832,971,Northern Dobruja,merge,requires_manual,,,resources/buildings/manpower need manual distribution
848,STATE_848,383,STATE_383,split,requires_manual,,,resources/buildings/manpower need manual distribution
892,STATE_892,845,STATE_845,merge,requires_manual,,,resources/buildings/manpower need manual distribution
917,STATE_917,304,STATE_304,split,requires_manual,,,resources/buildings/manpower need manual distribution
949,STATE_949,293,STATE_293,split,requires_manual,,,resources/buildings/manpower need manual distribution
953,STATE_953,49,Ankara,split,requires_manual,,,resources/buildings/manpower need manual distribution
966,STATE_966,1018,South Kyushu,split,requires_manual,,,resources/buildings/manpower need manual distribution
967,STATE_967,1018,South Kyushu,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1017,STATE_1017,330,STATE_330,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1062,STATE_1062,51,STATE_51,split,requires_manual,,,resources/buildings/manpower need manual distribution
1099,STATE_1099,724,STATE_724,split,requires_manual,,,resources/buildings/manpower need manual distribution
1208,STATE_1208,275,Transvaal,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1211,STATE_1211,681,Cape,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1249,STATE_1249,413,STATE_413,split,requires_manual,,,resources/buildings/manpower need manual distribution
1350,STATE_1350,42,STATE_42,split,requires_manual,,,resources/buildings/manpower need manual distribution
1401,STATE_1401,128,STATE_128,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1418,STATE_1418,473,STATE_473,split,requires_manual,,,resources/buildings/manpower need manual distribution
1422,STATE_1422,127,Sussex,split,requires_manual,,,resources/buildings/manpower need manual distribution
1447,STATE_1447,50,Württemberg,split,requires_manual,,,resources/buildings/manpower need manual distribution
1472,STATE_1472,52,STATE_52,split,requires_manual,,,resources/buildings/manpower need manual distribution
1480,STATE_1480,302,STATE_302,split,requires_manual,,,resources/buildings/manpower need manual distribution
1481,STATE_1481,503,STATE_503,split,requires_manual,,,resources/buildings/manpower need manual distribution
1488,STATE_1488,859,STATE_859,split,requires_manual,,,resources/buildings/manpower need manual distribution
1497,STATE_1497,367,STATE_367,split,requires_manual,,,resources/buildings/manpower need manual distribution
1515,STATE_1515,845,STATE_845,split,requires_manual,,,resources/buildings/manpower need manual distribution
1574,STATE_1574,957,STATE_957,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1579,STATE_1579,952,STATE_952,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1644,STATE_1644,687,STATE_687,split,requires_manual,,,resources/buildings/manpower need manual distribution
1654,STATE_1654,22,Languedoc,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1683,STATE_1683,360,STATE_360,split,requires_manual,,,resources/buildings/manpower need manual distribution
1684,STATE_1684,358,STATE_358,split,requires_manual,,,resources/buildings/manpower need manual distribution
1706,STATE_1706,66,STATE_66,split,requires_manual,,,resources/buildings/manpower need manual distribution
1707,STATE_1707,342,Antalya,split,requires_manual,,,resources/buildings/manpower need manual distribution
1716,STATE_1716,41,STATE_41,split,requires_manual,,,resources/buildings/manpower need manual distribution
1722,STATE_1722,790,STATE_790,split,requires_manual,,,resources/buildings/manpower need manual distribution
1725,STATE_1725,790,STATE_790,split,requires_manual,,,resources/buildings/manpower need manual distribution
1764,STATE_1764,50,Württemberg,split,requires_manual,,,resources/buildings/manpower need manual distribution
1796,STATE_1796,510,STATE_510,split,requires_manual,,,resources/buildings/manpower need manual distribution
1797,STATE_1797,510,STATE_510,split,requires_manual,,,resources/buildings/manpower need manual distribution
1799,STATE_1799,27,Bourgogne,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1842,STATE_1842,21,Bouches-du-Rhône (Formerly Provence before Var split off),split,requires_manual,,,resources/buildings/manpower need manual distribution
1853,STATE_1853,687,STATE_687,split,requires_manual,,,resources/buildings/manpower need manual distribution
1866,STATE_1866,54,STATE_54,split,requires_manual,,,resources/buildings/manpower need manual distribution
1871,STATE_1871,317,STATE_317,split,requires_manual,,,resources/buildings/manpower need manual distribution
1878,STATE_1878,56,STATE_56,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1885,STATE_1885,303,Lima,split,requires_manual,,,resources/buildings/manpower need manual distribution
1886,STATE_1886,313,STATE_313,split,requires_manual,,,resources/buildings/manpower need manual distribution
1887,STATE_1887,312,STATE_312,split,requires_manual,,,resources/buildings/manpower need manual distribution
1888,STATE_1888,314,STATE_314,split,requires_manual,,,resources/buildings/manpower need manual distribution
1897,STATE_1897,499,STATE_499,split,requires_manual,,,resources/buildings/manpower need manual distribution
1900,STATE_1900,502,STATE_502,split,requires_manual,,,resources/buildings/manpower need manual distribution
1905,STATE_1905,66,STATE_66,split,requires_manual,,,resources/buildings/manpower need manual distribution
20,STATE_20,20,Rhone,merge,requires_manual,,,resources/buildings/manpower need manual distribution
49,STATE_49,49,Ankara,split,requires_manual,,,resources/buildings/manpower need manual distribution
51,STATE_51,51,STATE_51,split,requires_manual,,,resources/buildings/manpower need manual distribution
65,STATE_65,65,STATE_65,split,requires_manual,,,resources/buildings/manpower need manual distribution
127,Sussex,127,Sussex,split,requires_manual,,,resources/buildings/manpower need manual distribution
151,STATE_151,151,STATE_151,merge,requires_manual,,,resources/buildings/manpower need manual distribution
279,Santiago,279,Santiago,split,requires_manual,,,resources/buildings/manpower need manual distribution
285,STATE_285,285,STATE_285,split,requires_manual,,,resources/buildings/manpower need manual distribution
295,STATE_295,888,STATE_888,merge,requires_manual,,,resources/buildings/manpower need manual distribution
303,Lima,303,Lima,split,requires_manual,,,resources/buildings/manpower need manual distribution
304,STATE_304,304,STATE_304,split,requires_manual,,,resources/buildings/manpower need manual distribution
327,Luzon,327,Manila,merge,requires_manual,,,resources/buildings/manpower need manual distribution
330,STATE_330,330,STATE_330,merge,requires_manual,,,resources/buildings/manpower need manual distribution
342,STATE_342,342,Antalya,split,requires_manual,,,resources/buildings/manpower need manual distribution
348,STATE_348,348,Kayseri,merge,requires_manual,,,resources/buildings/manpower need manual distribution
415,STATE_415,1009,STATE_1009,merge,requires_manual,,,resources/buildings/manpower need manual distribution
422,STATE_422,422,STATE_422,split,requires_manual,,,resources/buildings/manpower need manual distribution
489,Zulia,489,Zulia,split,requires_manual,,,resources/buildings/manpower need manual distribution
502,STATE_502,502,STATE_502,split,requires_manual,,,resources/buildings/manpower need manual distribution
795,STATE_795,65,STATE_65,split,requires_manual,,,resources/buildings/manpower need manual distribution
849,STATE_849,374,STATE_374,split,requires_manual,,,resources/buildings/manpower need manual distribution
853,STATE_853,379,STATE_379,split,requires_manual,,,resources/buildings/manpower need manual distribution
856,STATE_856,393,STATE_393,split,requires_manual,,,resources/buildings/manpower need manual distribution
857,STATE_857,391,STATE_391,split,requires_manual,,,resources/buildings/manpower need manual distribution
859,STATE_859,388,STATE_388,split,requires_manual,,,resources/buildings/manpower need manual distribution
894,STATE_894,151,STATE_151,split,requires_manual,,,resources/buildings/manpower need manual distribution
915,STATE_915,951,STATE_951,split,requires_manual,,,resources/buildings/manpower need manual distribution
916,STATE_916,506,Antofagasta,merge,requires_manual,,,resources/buildings/manpower need manual distribution
954,STATE_954,343,Afyon,split,requires_manual,,,resources/buildings/manpower need manual distribution
956,STATE_956,798,STATE_798,merge,requires_manual,,,resources/buildings/manpower need manual distribution
957,STATE_957,798,STATE_798,merge,requires_manual,,,resources/buildings/manpower need manual distribution
963,STATE_963,1019,South Tohoku,split,requires_manual,,,resources/buildings/manpower need manual distribution
968,STATE_968,1018,South Kyushu,split,requires_manual,,,resources/buildings/manpower need manual distribution
1008,STATE_1008,916,STATE_916,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1064,STATE_1064,376,STATE_376,split,requires_manual,,,resources/buildings/manpower need manual distribution
1065,STATE_1065,382,STATE_382,split,requires_manual,,,resources/buildings/manpower need manual distribution
1114,STATE_1114,38,Gävleborg,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1134,STATE_1134,795,STATE_795,split,requires_manual,,,resources/buildings/manpower need manual distribution
1137,STATE_1137,538,STATE_538,split,requires_manual,,,resources/buildings/manpower need manual distribution
1175,STATE_1175,358,STATE_358,split,requires_manual,,,resources/buildings/manpower need manual distribution
1190,STATE_1190,108,STATE_108,split,requires_manual,,,resources/buildings/manpower need manual distribution
1199,STATE_1199,376,STATE_376,split,requires_manual,,,resources/buildings/manpower need manual distribution
1200,STATE_1200,376,STATE_376,split,requires_manual,,,resources/buildings/manpower need manual distribution
1378,Northern Hungary,43,Northern Hungary,split,requires_manual,,,resources/buildings/manpower need manual distribution
1419,STATE_1419,471,STATE_471,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1475,STATE_1475,266,Tehran,split,requires_manual,,,resources/buildings/manpower need manual distribution
1494,STATE_1494,367,STATE_367,split,requires_manual,,,resources/buildings/manpower need manual distribution
1501,STATE_1501,795,STATE_795,split,requires_manual,,,resources/buildings/manpower need manual distribution
1503,STATE_1503,170,STATE_170,split,requires_manual,,,resources/buildings/manpower need manual distribution
1540,STATE_1540,718,STATE_718,split,requires_manual,,,resources/buildings/manpower need manual distribution
1566,STATE_1566,377,STATE_377,split,requires_manual,,,resources/buildings/manpower need manual distribution
1567,STATE_1567,376,STATE_376,split,requires_manual,,,resources/buildings/manpower need manual distribution
1576,STATE_1576,950,STATE_950,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1578,STATE_1578,503,STATE_503,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1608,STATE_1608,391,STATE_391,split,requires_manual,,,resources/buildings/manpower need manual distribution
1610,STATE_1610,389,STATE_389,split,requires_manual,,,resources/buildings/manpower need manual distribution
1623,STATE_1623,376,STATE_376,split,requires_manual,,,resources/buildings/manpower need manual distribution
1632,STATE_1632,382,STATE_382,split,requires_manual,,,resources/buildings/manpower need manual distribution
1641,STATE_1641,387,STATE_387,split,requires_manual,,,resources/buildings/manpower need manual distribution
1658,STATE_1658,466,STATE_466,split,requires_manual,,,resources/buildings/manpower need manual distribution
1661,STATE_1661,339,STATE_339,split,requires_manual,,,resources/buildings/manpower need manual distribution
1681,STATE_1681,261,STATE_261,split,requires_manual,,,resources/buildings/manpower need manual distribution
1682,STATE_1682,360,STATE_360,split,requires_manual,,,resources/buildings/manpower need manual distribution
1686,STATE_1686,682,STATE_682,split,requires_manual,,,resources/buildings/manpower need manual distribution
1702,STATE_1702,68,STATE_68,split,requires_manual,,,resources/buildings/manpower need manual distribution
1704,STATE_1704,348,Kayseri,split,requires_manual,,,resources/buildings/manpower need manual distribution
1705,STATE_1705,66,STATE_66,split,requires_manual,,,resources/buildings/manpower need manual distribution
1715,STATE_1715,170,STATE_170,split,requires_manual,,,resources/buildings/manpower need manual distribution
1724,STATE_1724,41,STATE_41,split,requires_manual,,,resources/buildings/manpower need manual distribution
1740,STATE_1740,322,STATE_322,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1759,Languedoc,22,Languedoc,split,requires_manual,,,resources/buildings/manpower need manual distribution
1760,STATE_1760,22,Languedoc,split,requires_manual,,,resources/buildings/manpower need manual distribution
1806,STATE_1806,956,STATE_956,merge,requires_manual,,,resources/buildings/manpower need manual distribution
1845,STATE_1845,277,STATE_277,split,requires_manual,,,resources/buildings/manpower need manual distribution
1848,STATE_1848,481,Durango,split,requires_manual,,,resources/buildings/manpower need manual distribution
1889,STATE_1889,391,STATE_391,split,requires_manual,,,resources/buildings/manpower need manual distribution
1954,STATE_1954,50,Württemberg,split,requires_manual,,,resources/buildings/manpower need manual distribution
1985,STATE_1985,974,South Transdanubia,split,requires_manual,,,resources/buildings/manpower need manual distribution
2026,STATE_2026,931,STATE_931,split,requires_manual,,,resources/buildings/manpower need manual distribution
2034,STATE_2034,68,STATE_68,split,requires_manual,,,resources/buildings/manpower need manual distribution
2035,STATE_2035,68,STATE_68,split,requires_manual,,,resources/buildings/manpower need manual distribution
3,STATE_3,847,STATE_847,merge,requires_manual,,,resources/buildings/manpower need manual distribution
25,STATE_25,25,STATE_25,merge,requires_manual,,,resources/buildings/manpower need manual distribution
41,STATE_41,41,STATE_41,split,requires_manual,,,resources/buildings/manpower need manual distribution
43,Northern Hungary,43,Northern Hungary,split,requires_manual,,,resources/buildings/manpower need manual distribution
50,STATE_50,50,Württemberg,split,requires_manual,,,resources/buildings/manpower need manual distribution
66,STATE_66,66,STATE_66,split,requires_manual,,,resources/buildings/manpower need manual distribution
79,STATE_79,79,STATE_79,split,requires_manual,,,resources/buildings/manpower need manual distribution
129,STATE_129,129,STATE_129,split,requires_manual,,,resources/buildings/manpower need manual distribution
130,STATE_130,130,STATE_130,merge,requires_manual,,,resources/buildings/manpower need manual distribution
132,Lancashire,132,Lancashire,merge,requires_manual,,,resources/buildings/manpower need manual distribution
155,STATE_155,155,North Transdanubia,split,requires_manual,,,resources/buildings/manpower need manual distribution
166,STATE_166,166,STATE_166,split,requires_manual,,,resources/buildings/manpower need manual distribution
261,STATE_261,261,STATE_261,split,requires_manual,,,resources/buildings/manpower need manual distribution
267,STATE_267,267,Kabul,merge,requires_manual,,,resources/buildings/manpower need manual distribution
277,STATE_277,277,STATE_277,split,requires_manual,,,resources/buildings/manpower need manual distribution
284,North Island,1101,Auckland,merge,requires_manual,,,resources/buildings/manpower need manual distribution
300,STATE_300,946,STATE_946,merge,requires_manual,,,resources/buildings/manpower need manual distribution
312,STATE_312,312,STATE_312,split,requires_manual,,,resources/buildings/manpower need manual distribution
313,STATE_313,313,STATE_313,split,requires_manual,,,resources/buildings/manpower need manual distribution
317,STATE_317,317,STATE_317,split,requires_manual,,,resources/buildings/manpower need manual distribution
344,STATE_344,345,STATE_345,merge,requires_manual,,,resources/buildings/manpower need manual distribution
377,STATE_377,377,STATE_377,split,requires_manual,,,resources/buildings/manpower need manual distribution
379,STATE_379,379,STATE_379,split,requires_manual,,,resources/buildings/manpower need manual distribution
