bsr_state_id,bsr_state_name,tsr_state_id,tsr_state_name,tsr_owner,bsr_owner,tsr_controller,bsr_controller,tsr_cores,bsr_cores
1781,STATE_1781,754,STATE_754,XSM,XSM,,,XSM,CHI PRC XSM
1784,STATE_1784,756,STATE_756,XSM,XSM,,,XSM,CHI PRC XSM
1785,STATE_1785,756,STATE_756,XSM,XSM,,,XSM,CHI PRC XSM
1794,STATE_1794,325,STATE_325,YUN,YUN,,,YUN,CHI PRC YUN
1798,STATE_1798,26,Auveregne,FRA,FRA,,,FRA OCC,FRA
1800,STATE_1800,20,Rhone,FRA,FRA,,,FRA OCC,FRA
1802,STATE_1802,158,STATE_158,ITA,ITA,,,ITA SPM,ITA OCC SRD
1803,STATE_1803,72,STATE_72,CZE,POL,POL,GER,CZE,POL
1807,STATE_1807,977,Antwerpen,BEL,BEL,,GER,BEL,BEL FLA LIM
1808,STATE_1808,977,Antwerpen,BEL,BEL,,GER,BEL,BEL BRB FLA
1811,STATE_1811,5,STATE_5,GER,GER,,GER,GER PRE,GER POL PRE
1813,STATE_1813,773,Cameroon,DWA,FRA,DWA,,CMR,CMR
1814,Mali (previously French West Africa),899,STATE_899,AOC,FRA,AOC,,MLI,MLI
1815,Mali (previously French West Africa),898,STATE_898,AOC,FRA,AOC,,MLI,MLI
1816,Guinea,780,Guinea,AOC,FRA,AOC,,GNA,GNA
1817,STATE_1817,422,STATE_422,ENG,ENG,,,SRL,SRL TTE
1818,STATE_1818,1005,STATE_1005,AFG,AFG,,,AFG TAJ,AFG
1821,STATE_1821,1005,STATE_1005,AFG,AFG,,,AFG TAJ,AFG
1823,STATE_1823,60,STATE_60,GER,GER,,,GER THU,GER PRE
1825,STATE_1825,659,STATE_659,YEM,ENG,,,FSA YEM,SYE YEM
1828,STATE_1828,404,Kyzyl Orda,RUS,SOV,,,KAZ RUS,KAZ SOV
1839,STATE_1839,29,STATE_29,BEL,FRA,,GER,FRA,FRA
1840,STATE_1840,877,Verkhoyansk,RUS,SOV,,,RUS YAK,SIB SOV YAK
1843,STATE_1843,479,STATE_479,MEX,MEX,,,MEX RIG,MEX RIO
1847,STATE_1847,855,STATE_855,SAU,SAU,,,SAU,HEJ SAU
1859,STATE_1859,388,STATE_388,USA,USA,,,USA,SIX USA
1860,STATE_1860,390,STATE_390,USA,USA,,,USA,SIX USA
1862,STATE_1862,381,STATE_381,USA,USA,,,USA,SIX USA
1863,STATE_1863,389,STATE_389,USA,USA,,,USA,SIX USA
1865,STATE_1865,152,STATE_152,GER,AUS,GER,GER,AUS GER,AUS GER
1868,STATE_1868,807,STATE_807,GER,POL,,GER,GER KSH POL,POL
1872,STATE_1872,160,STATE_160,ITA,ITA,,,ITA LBV,ITA VEC
1873,STATE_1873,376,STATE_376,USA,USA,,,USA,NVJ USA
1874,STATE_1874,377,STATE_377,USA,USA,,,USA,NVJ USA
1875,STATE_1875,380,STATE_380,USA,USA,,,USA,NVJ USA
1876,STATE_1876,28,Alsace-Lorraine,GER,FRA,,GER,FRA GER,BGN FRA
1877,STATE_1877,785,STATE_785,FRA,FRA,,GER,FRA,FRA
1879,STATE_1879,988,STATE_988,KLT,RAJ,KLT,,BLC IND PAK,BAL PAK
1880,STATE_1880,1012,STATE_1012,KLT,RAJ,KLT,,BLC KLT PAK,BAL PAK
1881,STATE_1881,444,STATE_444,KLT,RAJ,KLT,,BLC PAK,BAL PAK
1884,STATE_1884,325,STATE_325,YUN,YUN,,,YUN,CHI PRC YUN
1906,STATE_1906,512,STATE_512,ARG,ARG,,,ARG WLA,ARG
1907,STATE_1907,512,STATE_512,ARG,ARG,,,ARG WLA,ARG
1910,STATE_1910,1072,STATE_1072,INS,INS,,,ATJ,ACH INS
1911,STATE_1911,672,STATE_672,INS,INS,,,INS,INS SSM
1912,STATE_1912,1071,STATE_1071,INS,INS,,,SSI,INS SSM
1913,STATE_1913,1071,STATE_1071,INS,INS,,,SSI,INS SSI
1914,STATE_1914,672,STATE_672,INS,INS,,,INS,BTE INS
1915,STATE_1915,1069,STATE_1069,INS,INS,,,INS,INS SSM
1916,STATE_1916,335,Java,INS,INS,,,INS,BTE INS
1917,STATE_1917,1080,Batavia/Jakarta,INS,INS,,,INS,INS MTR
1918,STATE_1918,1073,STATE_1073,INS,INS,,,INS,INS MTR
1919,STATE_1919,1073,STATE_1073,INS,INS,,,INS,INS MTR
1921,STATE_1921,612,STATE_612,MON,JAP,MON,MEN,HBC MEN MON,CHI MEN MON PRC
1923,STATE_1923,887,STATE_887,EGY,ENG,EGY,,SUD,SUD
1924,STATE_1924,778,Upper Volta,AOC,FRA,AOC,,VOL,VOL
1925,STATE_1925,778,Upper Volta,AOC,FRA,AOC,,VOL,VOL
1926,STATE_1926,65,STATE_65,GER,GER,,,GER SAX,GER PRE
1928,STATE_1928,334,STATE_334,INS,INS,,,INS,INS SBS
1929,STATE_1929,1077,STATE_1077,INS,INS,,,GOW,BNJ INS
1930,STATE_1930,668,STATE_668,INS,INS,,,INS,GEA INS SML
1931,STATE_1931,1078,STATE_1078,INS,INS,,,GOW TNE,GEA INS SUL
1934,STATE_1934,28,Alsace-Lorraine,GER,FRA,,GER,FRA GER,ALS FRA
1935,STATE_1935,458,STATE_458,TUN,FRA,TUN,,TUN,TUN
1936,STATE_1936,665,STATE_665,TUN,FRA,TUN,,TUN,TUN
1937,STATE_1937,665,STATE_665,TUN,FRA,TUN,,TUN,TUN
1938,STATE_1938,671,STATE_671,DAS,FRA,DAS,JAP,VIN,TON VIN
1939,STATE_1939,78,STATE_78,RUS,ROM,,SOV,MOL ROM,MOL ROM
1940,STATE_1940,766,STATE_766,RUS,ROM,,SOV,MOL ROM UKR,MOL ROM UKR
1942,STATE_1942,807,STATE_807,GER,POL,,GER,GER KSH POL,POL
1944,STATE_1944,771,Zambia,FRN,ENG,FRN,,ZAM,ZAM
1946,Mysore,425,Mysore,DRV,RAJ,DRV,,DRV MYS,
1949,Mysore,425,Mysore,DRV,RAJ,DRV,,DRV MYS,
1950,STATE_1950,669,STATE_669,INS,INS,,,INS WPG,WPP
1951,STATE_1951,669,STATE_669,INS,INS,,,INS WPG,WPP
1961,STATE_1961,770,STATE_770,FRN,ENG,FRN,,MLW,MLW
1964,STATE_1964,54,STATE_54,GER,GER,,,BAY GER,GER WUR
1965,STATE_1965,978,Baden,GER,GER,,,GER WUR,BDN GER
1968,STATE_1968,827,STATE_827,RUS,SOV,,,KBK RUS,CIR KBR SOV
1969,STATE_1969,97,STATE_97,RUS,POL,,SOV,BLR POL,POL
1970,STATE_1970,163,STATE_163,ITA,YUG,,ITA,CRO LBV YUG,CRO YUG
1972,STATE_1972,97,STATE_97,RUS,POL,,SOV,BLR POL,POL
1973,STATE_1973,86,STATE_86,GER,POL,,GER,GER POL,POL
1975,STATE_1975,36,STATE_36,HOL,HOL,,,HOL,GEL HOL
1976,STATE_1976,35,STATE_35,HOL,HOL,,,HOL,HOL ZEE
1977,STATE_1977,715,STATE_715,BYG,MAN,BYG,,BYG MAN,CHI MAN PRC
1978,STATE_1978,610,Jehol,BYG,MAN,BYG,,BYG MAN,CHI MAN PRC
1979,STATE_1979,843,STATE_843,ETH,ETH,ITA,ENG,AFA ETH,ETH
1987,STATE_1987,45,STATE_45,HUN,YUG,,HUN,SER YUG,SER VOJ YUG
1988,STATE_1988,764,STATE_764,HUN,YUG,HUN,GER,SER TRA YUG,BNT SER VOJ YUG
1989,STATE_1989,980,STATE_980,BEL,BEL,,GER,BEL,BEL WLL
1990,STATE_1990,980,STATE_980,BEL,BEL,,GER,BEL,BEL WLL
1992,STATE_1992,814,STATE_814,RUS,LIT,,SOV,LIT,LIT
1993,STATE_1993,207,STATE_207,RUS,SOV,,,BLR RUS,BLR SOV
1994,STATE_1994,207,STATE_207,RUS,SOV,,,BLR RUS,BLR SOV
1995,STATE_1995,194,Mozyr,RUS,SOV,,,BLR RUS,BLR SOV
1996,STATE_1996,201,STATE_201,RUS,SOV,,,RUS UKR,SOV UKR
1997,STATE_1997,784,STATE_784,RUS,POL,,SOV,LIT POL,LIT POL
2002,STATE_2002,341,STATE_341,GRE,TUR,GRE,,GRE TUR,THR TUR
2003,STATE_2003,104,STATE_104,YUG,YUG,,CRO,BOS YUG,BOS YUG
2004,STATE_2004,104,STATE_104,YUG,YUG,,CRO,BOS YUG,BOS YUG
2007,STATE_2007,231,STATE_231,RUS,SOV,,,GEO RUS,GEO SOV
2009,STATE_2009,232,Dagestan,RUS,SOV,,,DAG RUS,DAG SOV
2010,STATE_2010,232,Dagestan,RUS,SOV,,,DAG RUS,DAG SOV
2011,STATE_2011,104,STATE_104,YUG,YUG,,CRO,BOS YUG,BOS YUG
2012,STATE_2012,109,Croatia,YUG,YUG,,CRO,CRO YUG,CRO VOJ YUG
2013,STATE_2013,601,STATE_601,TIB,TIB,,,TIB,CHI HSI PRC TIB
2014,STATE_2014,63,STATE_63,GER,GER,,,GER KSH PRE,GER PRE
2016,STATE_2016,159,STATE_159,ITA,ITA,,,ITA LBV,ITA VEC
2017,STATE_2017,157,STATE_157,ITA,ITA,,,ITA PAP,ITA KTS
2018,STATE_2018,27,Bourgogne,FRA,FRA,,GER,FRA,FRA
2019,STATE_2019,189,STATE_189,RUS,LIT,,SOV,LIT,LIT
2023,STATE_2023,610,Jehol,BYG,MAN,BYG,,BYG MAN,CHI MAN PRC
2027,STATE_2027,1033,STATE_1033,GXC,CHI,,,GDC GXC,CHI GXC PRC
2029,STATE_2029,86,STATE_86,GER,POL,,GER,GER POL,POL
2031,STATE_2031,86,STATE_86,GER,POL,,GER,GER POL,POL
2032,STATE_2032,68,STATE_68,GER,GER,,,GER PRE,GER LUS PRE
2036,STATE_2036,65,STATE_65,GER,GER,,,GER SAX,GER PRE
2037,STATE_2037,272,STATE_272,AOC,FRA,AOC,,SEN,SEN
2038,STATE_2038,16,STATE_16,FRA,FRA,,GER,FRA,BGN FRA
2039,STATE_2039,1062,STATE_1062,FRA,FRA,,GER,FRA,BGN FRA
2040,STATE_2040,27,Bourgogne,FRA,FRA,,GER,FRA,BGN FRA
2041,STATE_2041,17,Lorraine,FRA,FRA,,GER,FRA,BGN FRA
2042,STATE_2042,27,Bourgogne,FRA,FRA,,GER,FRA,BGN FRA
2043,STATE_2043,27,Bourgogne,FRA,FRA,,GER,FRA,BGN FRA
2044,STATE_2044,27,Bourgogne,FRA,FRA,,GER,FRA,BGN FRA
