bsr_state_id,bsr_state_name,current_selected_tsr_state_id,current_selected_tsr_state_name,current_mapping_type,manual_decision,manual_tsr_state_id,reviewer_notes
1566,STATE_1566,377,STATE_377,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1567,STATE_1567,376,STATE_376,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1568,STATE_1568,855,STATE_855,split,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
1569,Arabian Desert,457,Arabian Desert,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1570,STATE_1570,73,STATE_73,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1571,STATE_1571,137,STATE_137,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1572,STATE_1572,928,KYME,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1573,STATE_1573,819,STATE_819,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1574,STATE_1574,957,STATE_957,merge,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1575,STATE_1575,513,Tlmecen,merge,approve_selected,,Phase4b: conf=0.625 owner/core conflict auto approve
1576,STATE_1576,950,STATE_950,merge,approve_selected,,Phase4c: conf=0.8 resource/building dist auto approve
1577,STATE_1577,459,Algiers,merge,approve_selected,,Phase4b: conf=0.7 owner/core conflict auto approve
1578,STATE_1578,503,STATE_503,merge,approve_selected,,Phase4c: conf=0.75 resource/building dist auto approve
1579,STATE_1579,952,STATE_952,merge,approve_selected,,Phase4c: conf=0.667 resource/building dist auto approve
1580,STATE_1580,959,STATE_959,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1581,STATE_1581,17,Lorraine,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1582,STATE_1582,785,STATE_785,split,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1583,STATE_1583,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1584,STATE_1584,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1585,STATE_1585,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1586,STATE_1586,454,Palestine,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1587,STATE_1587,98,STATE_98,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1588,STATE_1588,88,STATE_88,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1589,STATE_1589,92,STATE_92,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1590,STATE_1590,93,STATE_93,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1591,STATE_1591,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1592,STATE_1592,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1593,STATE_1593,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1594,STATE_1594,101,STATE_101,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1595,STATE_1595,184,STATE_184,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1596,STATE_1596,161,STATE_161,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1597,STATE_1597,276,Southern Ontario,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1598,STATE_1598,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1599,STATE_1599,88,STATE_88,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1600,STATE_1600,763,STATE_763,split,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
1601,STATE_1601,47,Thessaly,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1602,STATE_1602,94,STATE_94,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1603,STATE_1603,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1604,STATE_1604,11,STATE_11,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1605,STATE_1605,487,STATE_487,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1606,STATE_1606,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1607,STATE_1607,682,STATE_682,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1608,STATE_1608,391,STATE_391,split,approve_selected,,Phase4c: conf=0.667 resource/building dist auto approve
1609,STATE_1609,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1610,STATE_1610,389,STATE_389,split,approve_selected,,Phase4c: conf=0.8 resource/building dist auto approve
1611,STATE_1611,65,STATE_65,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1612,STATE_1612,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1613,STATE_1613,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1614,STATE_1614,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1615,STATE_1615,371,STATE_371,split,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import)
1616,STATE_1616,375,STATE_375,split,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
1617,STATE_1617,66,STATE_66,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1618,STATE_1618,371,STATE_371,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1619,STATE_1619,206,STATE_206,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1620,STATE_1620,207,STATE_207,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1621,STATE_1621,463,STATE_463,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1622,STATE_1622,31,STATE_31,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1623,STATE_1623,376,STATE_376,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1624,STATE_1624,198,STATE_198,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1625,STATE_1625,1054,STATE_1054,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1626,Varsinais Suomi / Finland Proper,926,TURKU AND PORI,merge,approve_selected,,Phase4b: conf=0.75 owner/core conflict auto approve
1627,Savo / Tavastland / Tavastia,927,HÄME,merge,approve_selected,,Phase4b: conf=0.714 owner/core conflict auto approve
1628,Savo / Tavastland / Tavastia,929,OULU,merge,approve_selected,,Phase4a: conf=0.818 owner/core conflict auto approve
1629,Savo / Tavastland / Tavastia,929,OULU,merge,approve_selected,,Phase4a: conf=0.889 owner/core conflict auto approve
1630,Savo / Tavastland / Tavastia,148,LAPPI,merge,approve_selected,,Phase4b: conf=0.533 owner/core conflict auto approve
1631,Vaasa,149,VAASA,merge,approve_selected,,Phase4a: conf=0.8 owner/core conflict auto approve
1632,STATE_1632,382,STATE_382,split,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1633,STATE_1633,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1634,STATE_1634,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1635,STATE_1635,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1636,STATE_1636,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1637,STATE_1637,142,STATE_142,merge,approve_selected,,Phase4b: conf=0.6 owner/core conflict auto approve
1638,STATE_1638,920,STATE_920,merge,approve_selected,,Phase4a: conf=0.8 owner/core conflict auto approve
1639,STATE_1639,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1640,STATE_1640,385,STATE_385,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1641,STATE_1641,387,STATE_387,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1642,STATE_1642,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1643,STATE_1643,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1644,STATE_1644,687,STATE_687,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1645,STATE_1645,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1646,STATE_1646,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1647,STATE_1647,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1648,STATE_1648,357,STATE_357,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1649,STATE_1649,385,STATE_385,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1650,STATE_1650,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1651,STATE_1651,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1652,STATE_1652,381,STATE_381,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1653,STATE_1653,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1654,STATE_1654,22,Languedoc,merge,approve_selected,,Phase4c: conf=0.833 resource/building dist auto approve
1655,STATE_1655,63,STATE_63,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1656,STATE_1656,95,STATE_95,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1657,STATE_1657,919,STATE_919,merge,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1658,STATE_1658,466,STATE_466,split,approve_selected,,Phase4c: conf=0.833 resource/building dist auto approve
1659,STATE_1659,332,STATE_332,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1660,STATE_1660,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1661,STATE_1661,339,STATE_339,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1662,STATE_1662,340,STATE_340,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1663,STATE_1663,343,Afyon,merge,approve_selected,,Phase4c: conf=0.4 resource/building dist auto approve
1664,STATE_1664,344,STATE_344,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1665,STATE_1665,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1666,STATE_1666,1074,STATE_1074,same_name,approve_selected,,Phase2: conf=1.0 issues=2 auto approve
1667,STATE_1667,472,STATE_472,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1668,STATE_1668,472,STATE_472,split,approve_selected,,Phase4c: conf=0.333 resource/building dist auto approve
1669,STATE_1669,865,STATE_865,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1670,STATE_1670,867,STATE_867,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1671,STATE_1671,866,STATE_866,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1672,STATE_1672,866,STATE_866,merge,approve_selected,,Phase4c: conf=0.75 resource/building dist auto approve
1673,STATE_1673,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1674,STATE_1674,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1675,STATE_1675,339,STATE_339,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1676,STATE_1676,379,STATE_379,split,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1677,STATE_1677,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1678,STATE_1678,356,Kastamonu,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1679,STATE_1679,4,STATE_4,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1680,STATE_1680,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1681,STATE_1681,261,STATE_261,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1682,STATE_1682,360,STATE_360,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1683,STATE_1683,360,STATE_360,split,approve_selected,,Phase4c: conf=0.917 resource/building dist auto approve
1684,STATE_1684,358,STATE_358,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1685,STATE_1685,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1686,STATE_1686,682,STATE_682,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1687,STATE_1687,862,STATE_862,merge,approve_selected,,Phase4c: conf=0.625 resource/building dist auto approve
1688,STATE_1688,502,STATE_502,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1689,STATE_1689,378,STATE_378,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1690,STATE_1690,378,STATE_378,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1691,STATE_1691,378,STATE_378,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1692,STATE_1692,378,STATE_378,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1693,STATE_1693,378,STATE_378,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1694,STATE_1694,378,STATE_378,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1695,STATE_1695,378,STATE_378,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1696,STATE_1696,378,STATE_378,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1697,STATE_1697,375,STATE_375,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1698,STATE_1698,375,STATE_375,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1699,STATE_1699,375,STATE_375,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1700,STATE_1700,63,STATE_63,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1701,STATE_1701,63,STATE_63,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1702,STATE_1702,68,STATE_68,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1703,STATE_1703,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1704,STATE_1704,348,Kayseri,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1705,STATE_1705,66,STATE_66,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1706,STATE_1706,66,STATE_66,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1707,STATE_1707,342,Antalya,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1708,STATE_1708,130,STATE_130,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1709,STATE_1709,123,STATE_123,merge,approve_selected,,Phase4c: conf=0.667 resource/building dist auto approve
1710,STATE_1710,9,STATE_9,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1711,STATE_1711,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1712,STATE_1712,92,STATE_92,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1713,STATE_1713,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1714,STATE_1714,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1715,STATE_1715,170,STATE_170,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1716,STATE_1716,41,STATE_41,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1717,STATE_1717,793,STATE_793,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1718,STATE_1718,177,STATE_177,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1719,STATE_1719,168,STATE_168,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1720,STATE_1720,166,STATE_166,merge,approve_selected,,Phase4c: conf=0.8 resource/building dist auto approve
1721,STATE_1721,794,STATE_794,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1722,STATE_1722,790,STATE_790,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1723,STATE_1723,176,STATE_176,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1724,STATE_1724,41,STATE_41,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1725,STATE_1725,790,STATE_790,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1726,STATE_1726,430,STATE_430,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1727,STATE_1727,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1728,STATE_1728,807,STATE_807,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1729,STATE_1729,70,STATE_70,merge,approve_selected,,Phase4b: conf=0.714 owner/core conflict auto approve
1730,STATE_1730,20,Rhone,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1731,STATE_1731,1048,Moselgebiet,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1732,STATE_1732,18,STATE_18,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1733,STATE_1733,17,Lorraine,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1734,STATE_1734,17,Lorraine,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1735,impassable = yes #we do a substantial amount of trolling,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1736,impassable = yes #we do a substantial amount of trolling,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1737,STATE_1737,88,STATE_88,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1738,STATE_1738,618,Dzungaria,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1739,STATE_1739,617,STATE_617,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1740,STATE_1740,322,STATE_322,merge,approve_selected,,Phase4c: conf=0.8 resource/building dist auto approve
1741,STATE_1741,758,STATE_758,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1742,STATE_1742,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1743,STATE_1743,604,STATE_604,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1744,STATE_1744,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1745,STATE_1745,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1746,STATE_1746,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1747,STATE_1747,747,STATE_747,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1748,STATE_1748,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1749,STATE_1749,747,STATE_747,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1750,STATE_1750,325,STATE_325,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1751,STATE_1751,1046,STATE_1046,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1752,STATE_1752,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1753,STATE_1753,616,STATE_616,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1754,STATE_1754,34,STATE_34,split,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1755,STATE_1755,157,STATE_157,split,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1756,STATE_1756,161,STATE_161,split,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1757,STATE_1757,157,STATE_157,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1758,STATE_1758,162,STATE_162,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1759,Languedoc,22,Languedoc,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1760,STATE_1760,22,Languedoc,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1761,STATE_1761,31,STATE_31,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1762,STATE_1762,925,STATE_925,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1763,STATE_1763,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1764,STATE_1764,50,Württemberg,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1765,STATE_1765,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1766,STATE_1766,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1767,STATE_1767,55,STATE_55,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1768,STATE_1768,91,Lwow,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1769,STATE_1769,89,STATE_89,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1770,STATE_1770,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1771,STATE_1771,199,STATE_199,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1772,STATE_1772,199,STATE_199,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1773,STATE_1773,1087,STATE_1087,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1774,Gomel,241,Gomel,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1775,STATE_1775,87,STATE_87,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1776,STATE_1776,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1777,STATE_1777,755,STATE_755,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1778,STATE_1778,754,STATE_754,split,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1779,STATE_1779,754,STATE_754,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1780,STATE_1780,283,STATE_283,same_name,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1781,STATE_1781,754,STATE_754,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1782,STATE_1782,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1783,STATE_1783,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1784,STATE_1784,756,STATE_756,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1785,STATE_1785,756,STATE_756,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1786,STATE_1786,285,STATE_285,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1787,STATE_1787,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1788,STATE_1788,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1789,STATE_1789,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1790,STATE_1790,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1791,STATE_1791,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1792,STATE_1792,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1793,STATE_1793,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1794,STATE_1794,325,STATE_325,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1795,STATE_1795,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1796,STATE_1796,510,STATE_510,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1797,STATE_1797,510,STATE_510,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1798,STATE_1798,26,Auveregne,merge,approve_selected,,Phase5: low-conf auto approve (manual review recommended post-import)
1799,STATE_1799,27,Bourgogne,merge,approve_selected,,Phase4c: conf=0.667 resource/building dist auto approve
1800,STATE_1800,20,Rhone,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1801,STATE_1801,21,Bouches-du-Rhône (Formerly Provence before Var split off),merge,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1802,STATE_1802,158,STATE_158,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1803,STATE_1803,72,STATE_72,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1804,STATE_1804,62,STATE_62,split,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1805,STATE_1805,59,STATE_59,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1806,STATE_1806,956,STATE_956,merge,approve_selected,,Phase4c: conf=0.833 resource/building dist auto approve
1807,STATE_1807,977,Antwerpen,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1808,STATE_1808,977,Antwerpen,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1809,Pampas,278,Pampas,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1810,STATE_1810,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1811,STATE_1811,5,STATE_5,split,approve_selected,,Phase4b: conf=0.667 owner/core conflict auto approve
1812,STATE_1812,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1813,STATE_1813,773,Cameroon,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1814,Mali (previously French West Africa),899,STATE_899,province_overlap,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1815,Mali (previously French West Africa),898,STATE_898,province_overlap,approve_selected,,Phase2: conf=1.0 issues=1 auto approve
1816,Guinea,780,Guinea,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1817,STATE_1817,422,STATE_422,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1818,STATE_1818,1005,STATE_1005,merge,approve_selected,,Phase4b: conf=0.6 owner/core conflict auto approve
1819,STATE_1819,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1820,STATE_1820,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1821,STATE_1821,1005,STATE_1005,merge,approve_selected,,Phase4b: conf=0.5 owner/core conflict auto approve
1822,STATE_1822,1006,STATE_1006,merge,approve_selected,,Phase4c: conf=0.5 resource/building dist auto approve
1823,STATE_1823,60,STATE_60,split,approve_selected,,Phase4a: conf=1.0 owner/core conflict auto approve
1824,STATE_1824,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1825,STATE_1825,659,STATE_659,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1826,STATE_1826,678,STATE_678,split,approve_selected,,Phase3: conf=1.0 issues=3 auto approve
1827,STATE_1827,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1828,STATE_1828,404,Kyzyl Orda,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1829,Magallanes,507,Magallanes,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1830,STATE_1830,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1831,STATE_1831,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1832,STATE_1832,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1833,STATE_1833,,,new_bsr_state,keep_bsr,,Phase1: new_bsr_state auto keep_bsr
1834,STATE_1834,489,Zulia,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1835,STATE_1835,307,Miranda,split,approve_selected,,Phase4c: conf=1.0 resource/building dist auto approve
1836,STATE_1836,488,STATE_488,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1837,STATE_1837,488,STATE_488,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
1838,STATE_1838,278,Pampas,split,approve_selected,,Phase3: conf=1.0 issues=4 auto approve
